customer_id,treatment,converted,value,uplift_score
ce5882fd0c,1,1,8784,0.01519
008a14df72,1,1,5651,0.03506
ab3bccfeb3,1,0,2025,0.05823
07ed79dc1e,1,1,14957,0.00318
6ed1f78fdd,1,0,8458,0.03796
858b109312,0,1,25402,-0.00266
212f67ea51,1,0,2699,0.00184
18536647b4,1,1,11486,0.02468
2d6026b874,1,1,4094,0.08706
ee8008bd0b,0,1,8279,0.06543
9843c36b56,0,0,3016,-0.00895
18e240ffce,0,0,6570,0.05483
e6ea66d175,1,0,2252,-0.00235
0f437c0fb9,1,1,4175,0.09205
557fc33490,0,1,2467,0.00504
6710885b1a,1,1,4105,-0.02439
8444a7f26a,0,1,5147,-0.00286
77aafb893f,1,0,5464,0.03509
c5f1a20315,0,0,4985,0.00938
4f5109e2aa,0,1,721,0.11357
9508191d89,1,1,10941,0.0098
45037be841,1,0,5584,0.0282
88d09e6b78,1,1,2316,0.04496
15d09d07e4,0,0,4818,0.04811
0f5befef04,0,1,11569,0.04857
634798997f,0,1,14260,0.00155
10478635d2,0,1,7096,0.05481
1d06516b26,1,0,1667,0.07011
8bb56dd4bb,0,0,258,0.07315
d44560d3e8,1,1,350,0.06804
2eb5ca9ffe,0,1,11676,-0.00236
c809d941b3,0,1,7343,0.01756
8ad130f566,1,1,15090,0.00331
2b8c249113,1,0,6718,0.00614
5881936211,1,0,1630,0.02003
e9e43364ca,0,1,38941,0.04134
805b109b3c,1,1,4488,0.07088
05ad7350be,0,1,5203,0.03972
563eebcb88,0,1,15696,0.02338
c85ba320b0,0,0,19395,0.0403
39547b4c14,0,1,9835,0.01906
6b7c746f49,0,1,14541,0.0103
6ca18476a3,0,1,4011,-0.01231
1732f078ab,1,1,2452,0.2108
2e14c1d102,0,1,3067,0.01067
782d05c11c,0,1,3063,0.02025
e39e021e6a,0,0,17192,0.01786
d24d8a38f3,1,1,2582,0.05093
e15d9b5ce6,1,1,3637,0.0214
08093e2da2,0,1,370,0.03349
3a1f3cd3c8,0,1,5594,0.05384
13de756226,0,1,8203,0.0584
608f772541,1,0,11806,-0.00303
c19578f68d,1,0,336,0.0311
dc97c83585,0,0,1532,0.06157
7a9c7f16c8,0,1,3736,0.02238
b4bc15e8e3,1,0,1684,-0.00063
9a77ae31eb,0,1,13398,0.04324
1a18d6cb28,1,1,6675,0.01582
104307cbe8,0,0,6874,0.05211
88528e9b43,1,0,11667,-0.018
05fa9f9265,1,0,8949,0.04408
b4468d8aab,1,0,4950,0.02482
9ee2f493a6,1,1,8739,0.0258
84d0513046,1,1,3140,0.08149
7aee6f4db9,0,0,3741,0.01841
c7bd24b73c,0,0,892,0.01673
fcfc21405f,1,1,3969,0.04625
fad1c22475,0,0,6089,0.03375
76c9a97bb8,1,1,3962,0.02359
efd53cd9e4,1,1,13091,0.00487
1c1571bcac,1,1,3367,0.0528
3a55d09930,0,0,2440,0.06091
1526201612,1,1,2220,0.15069
f4b99e403d,0,0,2738,-0.00984
c0fdf104e8,0,1,4654,0.04917
fc0c79211e,1,1,9821,0.01574
e706f87afd,1,1,14077,0.00628
d3632c0d9e,0,1,12769,0.00655
d1a1acbcc0,1,1,18995,0.00451
c5a5fbb157,1,1,6547,0.02399
73214a68e3,1,1,4724,0.03009
7800b70cd3,0,1,3470,0.04849
dfcf61d854,0,0,6645,-0.00167
70a01a30e8,1,1,6681,-0.01535
09f9c2816f,1,0,3494,0.02178
5e0bbff35b,0,1,22009,0.00332
36dc464242,0,0,4382,0.03491
a4a29ddbbd,1,1,8859,0.00784
6c1aea655d,1,1,4074,0.05068
cc5105666b,1,0,8184,0.0208
d280367dc1,1,1,2837,0.02028
c30b3ee723,1,1,4272,-0.02121
2290306536,0,1,2173,0.06253
ac846520da,0,1,5361,0.04531
78d485ee97,1,1,1802,0.00575
e197ee8358,1,1,6891,0.01695
7fcb0f3ea5,1,0,10699,0.00045
976927a8b1,0,1,3674,0.03832
1cec6886ac,1,1,16667,-0.00743
188b3564af,0,0,2419,0.0225
2c1d37eb62,0,0,1757,0.1003
37d12715c5,1,0,2642,-0.01062
eb9db9e24b,1,1,10232,0.01579
4c12c8fbd1,0,0,6178,0.01691
746fad9815,0,1,18026,0.01347
08644de567,0,1,9664,0.01336
cab354a227,0,0,631,0.16219
a1f1bef03c,1,1,11499,0.00787
656a99921c,1,1,5662,0.02662
b1d93f21c0,1,1,2188,-0.00444
2c50315742,1,1,1113,0.08177
77031aa33b,0,1,12507,0.01343
5901612855,1,1,10000,0.01406
231c7ef8d9,1,1,7331,0.01225
96b70aa688,0,1,3624,0.00827
86e824b335,0,1,2330,0.0622
858c4e2497,0,0,7134,0.03309
a507e91010,1,1,13571,-3e-05
81ea0fbc5f,0,1,4252,-0.00049
acb86019a8,1,1,63708,0.04052
a548d7d9b5,0,1,11918,0.01725
b7b24f574e,1,1,7604,0.01046
77be543d85,1,0,6938,0.05605
9a1f90ca51,1,0,7368,0.06606
44d3a5a014,1,1,3487,0.02924
8822a27321,0,1,3360,0.04128
2f11dca1c6,0,1,4439,0.03646
3b29f05e18,0,1,4243,0.00307
4d58a607de,0,1,16173,0.00315
1ac0dd8110,0,1,2058,-0.01482
3aaeb22c29,0,0,657,0.03587
d1f0365bf1,1,1,2863,0.03577
8726b5d421,0,1,8591,0.01602
0b02d0de2b,1,1,481,0.05366
a769875bea,1,0,596,0.13532
1ef616be09,1,1,17701,0.00943
3e7825b815,0,1,7132,0.00202
c718a053d5,0,0,15902,0.02069
092881b6bb,1,1,3340,0.00734
a65c6638b1,0,1,7426,-0.0189
4ff5e48a7d,0,0,1908,0.00052
7b9efbbb22,1,0,4619,0.07227
bcb65b3533,1,1,9004,0.03128
ed72dde8b4,1,0,28356,0.02156
c70c06de2a,0,0,6245,0.03391
7de7671c4d,0,1,43245,0.01865
95eb0ae83e,0,1,798,0.06804
808eb02d95,1,0,6096,0.02451
145532bc61,1,1,7099,0.03796
949c88ed4f,1,1,11282,0.00571
c646fe4509,0,1,8282,0.02072
3d54048fa3,0,1,5837,0.0289
f42e553546,1,0,1417,0.00713
ae8dd7cf2e,0,0,4401,0.02642
2314a96af9,1,0,8302,0.01685
4f15c0381e,0,1,15836,0.00458
247270c386,0,0,3262,0.02671
1dcaf509f6,1,0,5854,0.01927
571256eb39,1,0,7740,0.01852
b8b066a367,1,1,3367,0.06859
66b9a13bac,0,0,1769,0.04361
b9c0f9b394,0,1,14170,0.0089
da77620577,0,1,1261,0.04794
abe05709bd,1,0,35159,0.01978
38a77c8986,1,1,26454,0.01064
445a85f3e2,1,0,10681,0.01364
1ef0df4f4c,1,1,8498,0.00654
cb0dc13531,1,0,11636,0.02354
1b65d462f6,1,0,1411,0.01984
cabb817a23,1,1,1499,0.00615
9e5acf8d92,1,1,9954,0.01493
b8ae28da4f,1,0,1390,0.17764
3c10cf8aef,0,1,1455,0.14203
2326f96f2c,0,1,4718,-0.00422
e1286d7073,0,1,4398,0.03453
8d1131e3c0,1,0,2807,0.00277
570a491648,0,1,2926,0.00201
070f2eec06,1,1,4418,0.05723
86f7deea2c,0,1,2092,0.04248
a35f9cd37f,1,0,6523,0.04648
a68d44997a,0,0,1126,0.02538
85b1d27885,0,1,17094,0.00695
63e5c1c42f,1,0,8308,0.00183
2102eff8e3,0,1,282,0.10701
6473654b25,0,0,5266,0.05359
8e50997f4c,0,1,6616,0.02099
b7044b1e92,0,1,8654,0.0128
f6100c06fd,0,1,11201,0.00283
ebb8a0d312,1,0,7862,0.08342
956dabbdd4,1,0,10591,-0.01909
fc0a3ada53,1,1,8986,0.0196
8a995ab5c9,0,0,26966,0.00689
c05ed28ae5,1,1,9900,0.00711
e384828227,1,0,1643,0.0126
8f872b2b48,0,1,26933,0.00037
3f1d29c682,1,1,3515,0.07254
0b0670288c,0,0,1253,0.00232
d886851dfe,1,1,4470,0.00345
6de96187a7,1,1,6748,0.02546
74ee1b4c25,1,0,1158,0.0053
0a2ad0e616,1,0,3483,0.02421
f0f5afdacd,0,1,4592,-0.02384
289c44afde,1,0,815,0.00867
c626c62873,0,0,11789,0.01195
3591b0fbd9,1,0,2076,-0.00156
645c267e79,1,1,12465,0.007
6e2f42a7c1,1,0,2003,-0.0288
3bb324cf47,1,0,16794,0.01971
c34cb9552c,0,1,27047,0.05681
f8eb79fb47,1,1,10693,0.0061
f081bea1db,1,0,5285,0.00374
003e1e87f7,0,1,1419,0.02483
1241698659,0,1,1214,0.0227
df24789f3c,0,1,6396,0.00042
49a4f62e9b,0,1,6725,0.01796
3e01399f28,0,1,3272,0.06724
a323bf1b4a,1,0,28986,0.00956
44cc48f121,1,0,4943,0.03639
de446d3853,0,0,711,0.04053
d80a2e6fef,0,0,4759,0.01472
8740f16c8f,1,1,7367,0.04636
73fccf2294,1,1,15969,0.00272
ecd044dd84,0,1,7068,0.02064
de82515d78,0,1,805,0.04516
8810bc4c95,1,1,4271,0.02105
25b742f918,0,1,9926,0.00226
e58385c09a,0,1,8599,0.00525
60526a49bc,0,0,6684,0.03732
f9fa582f1c,0,1,19139,0.01188
ec5e0a14e0,1,1,14213,0.01624
b7783ee4b6,1,1,8457,0.01231
69a23e8ead,1,0,3933,-0.0054
2e9d46273f,1,1,2125,0.11596
f2cce68f4e,1,0,5100,0.04959
bba68202e8,0,0,1106,0.05367
edaa9cb0f8,0,0,238,0.06496
cc18a82642,0,1,6108,0.00392
f9a4a85d03,0,1,6837,0.03825
d7f66db89c,1,1,4000,0.02244
cd87f8af1d,0,1,4946,0.00882
16dbc22c98,1,0,3723,0.05042
d36e737d32,1,1,5726,0.03506
01c27c1546,0,0,252,0.07666
45cfc9b78d,1,1,8302,0.05255
62a78b4680,0,0,282,0.0321
3bf3e62b4e,0,0,43365,0.01213
46e2bcbc79,0,1,2594,0.01334
ec4a22f6e4,0,1,15423,0.00696
ddf0b711c8,0,0,5373,0.03419
e5dc50b77f,1,0,3157,0.02985
3bc2c43576,1,0,2909,0.00557
463afb75f0,1,0,12597,0.03669
77ece13278,1,1,2541,-0.01209
ee8150a3f8,0,1,6679,-0.01653
27a133967f,1,1,12103,-0.02427
e67348d2f7,1,0,11886,0.0161
38ebeaabae,1,1,12775,-0.00255
85d555b648,0,0,9607,0.03285
69c67007ed,0,1,4377,0.03541
efc3d91898,1,0,3778,0.04715
69a45f70f2,0,0,989,0.01771
cfa0e2af5a,0,1,22126,0.01091
3bda0b7853,0,1,1576,0.00644
0db0f1cc8a,1,0,2752,0.01732
9dc49aa796,0,1,2566,0.00944
9e1b3d49cd,1,0,13559,0.01102
09c387b3af,0,0,2885,0.00159
7d0836d6f5,1,0,7205,0.0793
a7d04dfb32,0,0,10852,0.02702
9083d72529,0,1,5449,0.03276
3123c2e165,0,1,7121,0.02277
1ac7fcd97c,1,1,24260,0.01393
3f8ed7caf3,0,1,2678,0.0101
68af3b589d,1,0,1254,0.01258
6773861836,1,1,14362,0.01023
28beab4fc9,1,1,2932,-0.00096
37addc2e65,0,0,423,0.08974
0eb6215550,0,0,3410,0.03441
00e130ffb7,0,1,10317,0.06544
e86a607345,1,0,10784,0.00215
1efee8db4f,1,0,630,0.04163
90a280f6df,0,1,4619,0.05169
3692d5f1d8,1,0,1534,0.02545
4c149842b8,0,1,12802,0.00612
f4b886b159,0,1,18952,-0.01302
c50ec36a23,1,1,3087,0.01616
a4ce369afe,0,1,4281,0.10039
c4c1f436ec,0,1,3651,0.03817
02e996c995,0,1,7208,-0.00038
c12155d459,0,0,3303,0.02096
919b7550f1,0,0,5459,0.05354
e94860d2ce,1,1,3669,0.02185
633ca54523,1,1,11706,0.03126
9a2c0a3f6d,0,0,3647,0.07626
0bf135dc2e,1,1,2483,0.021
43501c7871,1,0,3170,0.02501
07e45d72df,1,0,325,0.0586
70a05aeebc,0,1,4968,-0.01462
8a28c0812b,1,1,2748,0.06634
5ab5ba62fe,0,0,7414,0.06484
e56193cf35,0,1,2030,0.05939
123ed7d2d6,1,0,2346,0.03904
895ae89074,1,0,6549,0.02653
1290743455,1,1,24163,-0.00941
6229c92fa0,0,0,4285,0.0125
fd970db5ae,1,1,35451,0.00471
39ec4cd13d,0,0,966,0.02926
e3990e0223,0,1,8208,0.0052
34f94a64dd,1,1,25834,0.03191
421f670b47,0,1,13198,0.03801
cb4d5356cc,1,1,2632,0.04348
a194957652,1,1,5575,0.06172
05ffe5c3ab,0,1,5841,0.05002
ff2ad79c12,1,0,5620,0.04699
06f7d80eb8,0,0,2577,0.03309
34ef196fc1,1,0,8741,0.03189
689aa5b587,1,0,1238,0.03586
828a7b7d97,1,1,18145,0.0024
714bb31c84,1,1,24350,0.06147
da02d70fe1,1,0,2190,0.07754
588b882929,0,1,18740,0.002
9848f0ca72,1,0,136,0.03528
3dc2e7f435,1,0,5203,0.0407
37cf4229d4,0,1,11309,0.01284
730fdfa4af,0,0,879,0.04775
0ea903b0e3,0,1,5228,0.03355
fa66da1c94,1,1,22040,0.00937
b9af3e608d,0,0,8057,0.01775
d07a10bfa0,1,0,1697,0.01056
21c9ef2077,1,0,979,0.06522
87a77a51ef,1,0,8663,0.06389
8cb3071d1d,1,1,5725,0.03133
bc7292f692,1,0,7714,0.01779
676453c887,1,1,1235,0.01713
e5544980c2,0,1,2588,0.05368
1b6506d784,1,1,16914,0.00851
0c210a986b,0,0,3845,0.04685
bde2991ac9,1,0,11589,0.0422
50476e4626,0,1,19070,0.01158
3424271ca5,0,1,4339,0.00838
6481098c5e,0,1,12165,0.0145
23901cb4b0,0,0,29570,0.04739
43339fe8cd,1,1,12948,-0.00233
0980fa20d2,0,0,837,0.14998
c9e71f5991,0,1,7032,0.00469
7fe963748c,0,1,7681,0.05416
4b5e8b3a84,1,1,1179,0.0365
a3f57ca02a,0,1,6957,0.0661
827939ce93,0,1,3732,0.03115
584a2d86f0,1,1,2295,0.04157
479ac0a6ed,0,1,5797,0.02709
5d068cd13f,0,1,2051,-0.00614
344fd3164a,0,1,1834,0.00414
39305249dc,0,0,19409,0.01781
80917a4766,1,1,6410,0.01626
6984c94991,1,1,315,0.36521
534b6e4100,0,0,6468,0.02653
185c3c6734,1,1,8539,0.01235
95a4a5a615,1,1,3030,-0.02035
fe19732f97,1,1,64979,0.00683
7918576076,1,1,6786,0.01613
c9fed4cd6a,0,1,2952,0.0123
c64fd1bee0,0,1,23667,0.01912
b76d08fa87,0,0,5174,0.00201
0ca6d92c7d,0,1,10763,0.00777
a127970b33,1,1,8297,0.01472
7f8f43e884,1,0,8630,0.03129
4ca0c7000b,1,1,18680,0.00443
8204710fad,1,0,3630,0.05691
558b807649,1,0,6059,0.047
c49515b6cc,0,1,8975,0.00443
a448bb4778,0,1,2726,0.13075
f03307347f,1,1,7507,0.01173
832ffb4698,1,1,8915,0.03618
59a3276a41,1,1,3253,0.03745
b95fdd32d0,1,1,2008,0.05633
8c2567d967,1,1,10422,0.00691
2b2fb3411d,0,0,1934,-0.0185
8fbd0db667,1,0,3750,0.05549
7e687c7101,1,1,3697,0.0114
1c83450a41,0,0,3957,-0.00012
c2c6655323,1,0,809,0.04364
fe16fc7ba1,0,1,7617,0.0467
47cfb0cd14,1,0,3010,0.00987
3fa7e0cc6e,0,1,25727,0.01465
9daacf3b69,0,1,4078,0.03446
3abe3ffe99,1,0,10296,0.01931
c675d90b5e,0,0,5550,0.03168
71bbfb9aaf,0,0,4122,0.00911
9a2efaba68,0,0,7250,-0.01571
3ff1dd85ca,1,0,7477,0.00872
3e6e54cc1b,0,1,10029,0.01858
b9fd075688,1,0,4210,0.04577
2913ec240c,0,0,2320,-0.00341
84dbd1dae3,1,1,13414,0.02131
6ed1ce979c,1,1,2143,0.03978
35f1fd476c,1,0,1435,0.00016
d136c5f652,1,1,32964,0.00342
7bac302249,0,0,2957,0.00843
05a43d6666,0,1,3374,-0.00183
95d227237f,0,1,6425,0.05529
d50c318198,0,1,11155,0.00654
5a8b4f5671,0,1,6250,0.02378
939fb360ab,1,1,5012,0.02284
b58dc54e38,0,0,10829,0.0082
0bbd75bef6,1,1,1430,0.00299
d7535887e8,1,0,1415,0.04727
eaf06af7b1,1,1,2415,0.02377
98f4fc7ea8,1,1,6962,0.01612
200a926bd7,0,0,561,0.02686
8bfc4e8827,1,1,8685,0.01383
a94e7dbb35,0,0,807,0.05716
4992d5039e,0,1,1815,0.01037
5b6d554e29,1,1,5349,0.00749
0029d2526b,0,1,2608,0.02049
72c7213668,1,1,6485,0.06707
ace1beffde,0,0,2068,0.00364
be9e01f348,0,0,4730,0.00707
2a40b360fa,0,1,62295,0.00518
57033b57f0,1,1,13445,-0.00953
d6ae03eb0c,0,0,45298,0.00547
6cdbfd8d36,0,1,4771,0.02331
18f040cd71,1,0,2502,0.04274
076f6748de,1,1,21243,0.00391
7b71e365ec,1,1,22324,0.00233
3cde0b1d2b,0,1,8303,0.03862
8394e90b15,0,1,11874,0.01258
b79c7a261b,1,1,3960,0.04299
2eef015614,1,1,6495,0.02459
37a1f906a2,1,1,4264,0.05805
d7aa0783f4,0,0,6667,0.0425
e37941ceed,1,1,3613,0.01082
8ea962937e,1,1,2676,0.00862
ce4a4ad4cb,1,1,21073,0.01566
0397053ad0,1,1,17780,0.01998
640f155aa5,0,1,11180,0.0195
be45d8d835,0,1,8751,0.03097
e30d6f859f,1,0,2869,0.05793
efc24c7414,1,1,7810,0.01493
4684d2f127,1,1,5777,0.03247
ee4a747a89,1,1,5230,0.02954
f603023936,0,1,22141,0.01263
2f5f380769,0,1,13087,0.01347
58a56f7d65,0,1,27170,0.00594
691dbf14ab,1,0,2712,0.0078
a58bdfdbb4,1,0,4870,0.01691
90bb3f5321,0,0,5478,0.02844
af20329e15,1,1,1381,0.05932
46e6edfcf1,1,1,17348,-0.0002
f9c60a4156,1,0,5642,0.01676
a1bc2fff8a,0,0,1400,-0.0044
fbb951d6b3,1,0,3971,0.02347
c93c2e511d,1,1,33251,0.0005
1ddf046d69,0,1,5549,0.02395
2fe88e4681,0,1,3151,-0.01337
95add4d3c4,1,1,8325,0.01253
7bf73e973b,0,1,11224,0.00761
d57e31474d,0,1,4377,0.06831
bb27387dd3,1,1,8282,0.01391
0793fc8f7d,0,0,19922,0.05443
44c81d0594,1,0,15653,0.03378
a551c244fe,0,1,17082,0.00831
85452a94a6,1,1,26666,0.04521
4df1b55aac,0,1,6673,-0.00153
dc73112651,0,1,10215,0.01703
9b4a8053d0,0,0,5951,0.04971
eacb39e9f9,1,0,118,0.03526
50a7326dbb,0,0,2338,0.00544
db5031a0c3,0,1,3632,-0.00313
55b340d4c2,1,1,3427,-0.00611
05da99928b,0,1,17677,0.00564
4c45bcf6a2,0,0,11756,0.02959
a16f50dccd,1,1,9342,0.01789
50ee439697,0,1,5649,0.05174
0597fc4618,0,1,1595,0.0461
65e894825a,1,1,3007,0.03571
eab02f4b45,0,1,10710,-0.00291
d8bbda332e,0,1,12546,0.01635
ce3cb519fc,1,1,11826,-0.00815
c6a5bec633,1,1,1305,0.09496
15705eebfa,1,1,4158,0.04544
b9ea55da45,1,0,399,0.04831
ec439aad0b,1,0,1162,-0.00985
e48996d741,1,1,26666,0.00255
5b5a76c647,1,1,3440,0.02078
be4d7ead7a,1,1,2453,0.04277
0b598541c2,0,1,8061,0.01401
7e51636433,0,1,21794,0.00698
0d470a52bd,0,0,7302,0.02171
4311b57f0c,0,1,8285,0.00916
92c1e0431d,0,0,1812,0.02631
91cabae382,0,0,6266,0.03532
e2618accb5,1,1,7341,0.03363
31644fcd4a,0,1,7354,0.03255
1d176422c7,1,1,11758,0.00715
b4e799b38e,0,1,6368,0.02844
96f36ea407,0,0,3350,0.09025
5a7402e11d,0,0,440,0.02276
49cc83e4fc,1,1,1201,0.01727
9d5b3272a1,1,1,6184,0.0781
86e1e66569,1,1,6347,0.03418
92c9b7d85b,0,1,7996,0.00134
d8d887aa3c,0,1,9336,0.05056
58a41f6a37,0,1,23147,0.01394
eb1980aec4,1,0,2556,0.01997
eb70c17b40,0,0,4005,0.05521
1ce4aaba9b,0,0,4921,0.0117
a6f1c7b64b,0,1,10493,0.01658
0567dd82da,1,0,715,0.08171
727ddc5c3e,0,1,12391,0.0025
9806e73967,1,1,68063,0.04593
2d2736e978,0,0,12252,0.00357
9e12bd30dd,0,0,2175,-0.01022
af300aeb7f,0,0,2876,0.01075
2fcd9f971d,0,1,6027,0.05811
d03677de93,0,1,2500,-0.01428
edd23cae52,1,0,403,0.02482
7c5ca1a4da,0,0,5503,0.04304
fa980b2f20,0,1,6467,0.0426
e06585309c,1,1,532,0.04177
7761f4c4b2,1,1,19117,0.00245
8b91ab8704,0,1,13754,0.0034
75d24e811d,0,0,23924,0.00842
29479536bf,1,1,24273,0.00282
1a54eaf721,0,1,44096,0.00387
4672e790f1,0,0,2038,0.07583
1cad1978a9,1,0,5783,0.04238
43104f397d,1,0,1803,0.02955
5ff5f1f9c5,1,1,11816,0.00215
769efefc69,0,0,10411,0.01645
96f9d2f15b,0,1,3488,0.04103
edf6e49fc0,0,1,4378,0.0268
2d2ba5439a,1,1,11479,0.00414
59ab5b0edd,1,0,6637,0.03845
f0fed831ca,0,1,4920,0.09185
e4d5b8b9f1,1,1,17074,0.02146
6c48213502,1,0,1828,-0.00821
bd713af19e,0,0,38631,0.0227
c1778267a5,0,0,404,0.02412
94ea579324,1,1,3499,0.14167
a7ace0e160,0,1,3236,0.00895
9b4e5b1962,1,1,1056,0.07195
09c817b03c,0,0,865,0.0164
554ef075fa,0,0,2961,-0.02145
92c33441ec,1,0,12681,0.00121
e36ec1ca4b,0,0,18106,-0.00273
0a71444dd4,1,0,1780,0.04555
f15a7bb253,1,1,198,0.06316
068214436e,0,1,7496,0.02738
00fcb262c1,0,1,7092,0.02692
c37d8c6b3d,1,0,649,0.07024
c04f7e13b7,1,1,9037,0.02624
7d277230aa,0,0,2149,0.05089
24a6d5c27b,1,0,16990,0.01214
70e7cafbb8,1,0,27493,0.01604
7c2f7da9d6,1,1,5520,0.0208
97a5f07feb,1,1,14214,0.01372
f588e5e5f3,1,1,5409,0.01477
c81a467c05,0,1,15914,0.0051
4e6c8b16c2,1,1,5566,0.04403
32f50563c3,0,1,13181,0.01346
92999f04fe,0,1,12640,0.01251
10ef546c21,0,1,3804,0.02937
50deffe1a4,0,1,17178,0.01182
48e7b0b97a,0,0,1411,0.00272
86d773bd8e,1,0,1477,-0.00102
f3b5a03fee,0,0,4941,-0.02432
cb63a25d65,0,0,3251,-0.01221
8a43cf7bad,0,1,8980,0.00847
d8fbfb3f3d,1,1,10686,0.02043
a5d989184f,1,1,7864,0.00466
61682deec0,1,1,11306,0.00259
81ddbce2c6,1,0,1129,0.021
07ae926b30,0,0,863,0.04598
9a259b6d3a,1,0,6522,0.00895
c546c957f9,1,1,19132,0.00968
fd696c0e95,0,0,4241,0.00458
944a00c0c7,0,1,11651,0.00566
68c0603bd1,0,1,5225,0.04574
0c8467c5d4,1,1,9768,0.02202
1d0d1efd8c,0,0,7948,0.02025
1307658a6d,1,0,5509,0.04551
12d55e3b6d,0,1,1219,0.03547
dd505eadf5,1,0,5326,0.03112
d1ec4457ee,0,1,1837,0.03101
ddf6fb4b71,0,1,12910,0.02587
352d776a4c,1,0,5097,0.00678
07442357d1,1,1,3532,-0.00471
26f0f209fc,0,0,1414,0.14051
41cd164f1e,1,0,9040,0.0085
271098324f,1,0,3981,0.00846
a3b55f32bf,0,0,21029,-0.07636
a6463c6d03,1,0,2462,0.0269
7241bfef14,0,0,5932,0.02082
195273eba4,1,1,4753,0.02982
00e29f8c9f,1,0,5926,0.03349
a82cfdb215,1,1,11946,0.00326
96288cda15,1,0,15662,0.00442
7a20bbd7cf,1,1,23737,0.0109
632879b3bb,1,0,828,0.04946
0d40b75faa,1,1,7514,0.02546
89d9f5abc0,0,0,4897,0.04958
7eeb91a3b8,0,1,3543,0.0431
0fc3711d51,1,0,9304,0.00325
9985b421ad,0,1,24209,0.0092
5cbe66e4c0,1,1,13336,0.01198
93dae0d317,0,1,6296,0.03491
33829463d9,0,0,751,0.02449
3327d47756,0,0,2955,0.06774
7f17aef462,1,0,1112,-0.00123
5e4bdea091,1,1,3548,0.01094
b31ed3b2fd,0,1,6652,0.06032
4cb3808808,1,0,5355,0.02645
84b435cca2,1,0,1152,0.02394
76f4abb421,0,0,2600,-0.01049
26f3fb5021,1,1,5368,0.00102
4b6827103f,1,0,19359,0.00564
1ed4869e0e,1,1,11678,-0.00193
ef5269461b,0,1,2624,0.00968
6d7291506c,0,1,18694,0.01011
3bb6bffb01,1,0,8115,0.0273
9b21fafc5b,0,1,6847,0.0107
4ffa9d7023,0,1,4837,0.05245
d62f6d744a,1,1,9592,0.00012
c250229c1e,1,1,3742,0.00713
3a08c1eb31,0,0,1686,0.02876
6113f201c8,0,1,9681,0.02951
3f185af016,1,1,8357,0.00492
b03d32e2f1,1,0,980,0.04697
767b576408,1,1,8196,-0.00262
abb17f8f55,0,1,18951,0.01031
2541a621ca,0,0,24873,-0.00102
90d9b279e9,0,1,2792,-0.00813
854bd40678,1,1,2741,0.05028
490448b600,1,1,4531,0.0339
fe62c4082d,0,1,5036,0.01661
dc99baf66d,0,1,6675,0.02014
8d0061583d,0,1,5173,-0.00109
70af68548d,1,1,15044,0.01199
742c9ec22e,1,0,10242,0.0246
61ffc3dc25,1,1,2513,0.02539
090851be02,0,1,5562,0.01158
7838636dc8,1,0,4391,0.04863
9a8c2a5307,0,1,6002,0.02417
b5784668af,0,1,52408,0.02161
fb23667b48,1,1,4315,0.0429
f117dedd5b,0,1,8130,0.01829
734c060d42,1,1,2375,0.11704
09f4bafa1d,0,0,1254,0.04934
00ad98dfd2,1,0,4863,0.09076
2752910b42,0,0,303,0.12074
67b8d59856,1,1,76161,0.00089
85ded47cdd,0,0,4193,0.04106
9ed33c91a2,0,1,5321,-0.00314
97e1327d99,1,1,4413,0.00423
ad87825e8f,1,1,9058,0.01056
e2ab5a9e89,0,0,11133,0.0261
129eb83d65,0,1,4836,0.00215
56dcb4ef17,1,0,26402,0.02012
45d201b605,0,1,7254,0.04367
5eb297372a,1,1,15616,0.0066
0519608e4f,0,0,1714,-0.00631
7d63a4a981,1,1,6571,0.03233
6801a3c7d3,0,1,4994,0.03599
4119139ef9,0,1,27134,0.00591
12d54636df,1,1,5208,0.05098
ee316d2964,1,1,89,0.0239
27485dea88,0,0,5395,0.03201
00ff68aad6,0,0,3263,-0.00904
0f7f768bde,1,0,4033,0.00231
768c060770,1,0,7319,0.02431
634f4969b0,1,1,13896,0.00834
40f42ea68d,0,1,2334,-0.01414
e9f0db123e,1,1,8750,0.01248
667722455d,0,1,1396,0.01152
85e7906eb2,0,0,8312,0.00626
81fccb088e,0,1,12332,0.00574
d8b06b79d9,0,1,11639,0.01489
c0d5c9a3f1,0,0,12580,0.0283
186969ed6c,0,1,24353,0.0005
2b4e1aa2d2,0,0,3069,0.00201
08f36c08a7,1,0,14663,0.00573
4c564e9ea7,0,1,1365,-0.01487
4eacc64359,1,1,21644,0.00375
f895937570,1,1,1544,0.03365
08e051295a,1,0,24340,0.04123
c4cb85351d,1,1,3200,0.01717
529cd78e43,0,1,17873,-0.0238
c9b67a0f06,1,0,13401,0.02774
dd74230a32,0,0,4430,0.02407
e874bcedd8,1,0,5925,0.02984
638f28ea1a,1,1,15481,0.00906
e8e3f28bc1,1,1,11498,0.00779
25aeb21a84,0,1,13065,0.00283
97f77cf5a5,1,1,13777,0.00051
f3a86bc4fc,1,0,571,0.07235
4f22d728ca,0,1,18957,0.01019
6fcf451c99,1,0,5220,0.03111
08045db6ea,1,0,4838,0.01814
1c1f67995b,0,1,5151,0.00631
7c124c69fc,1,1,4904,0.05715
550dfd86cd,0,1,4394,0.00636
2791e721a2,1,1,6979,0.01638
e612f7578d,1,1,5256,0.01847
76598bdd03,1,0,11114,0.03199
