CustomerID,Recency,Frequency,Monetary,AvgOrderValue,Country,R_score,F_score,M_score,RFM_score,RFM_Segment
16739,177,2,786.43,393.22,United Kingdom,3,2,3,8,At-Risk
16972,383,2,786.25,393.12,United Kingdom,2,3,3,8,At-Risk
13770,423,4,785.37,196.34,United Kingdom,1,4,3,8,At-Risk
13541,428,2,785.25,392.63,United Kingdom,1,3,3,7,At-Risk
15714,12,5,784.81,156.96,United Kingdom,5,4,3,12,Loyal
15806,47,3,784.58,261.53,United Kingdom,4,3,3,10,Loyal
15743,17,4,784.46,196.12,United Kingdom,5,3,3,11,Loyal
17387,20,2,784.11,392.06,United Kingdom,4,2,3,9,At-Risk
12761,458,2,782.95,391.48,Netherlands,1,2,3,6,Lost
16836,40,4,782.37,195.59,United Kingdom,4,3,3,10,Loyal
13453,166,3,781.69,260.56,United Kingdom,3,3,3,9,At-Risk
13287,604,3,781.59,260.53,United Kingdom,1,3,3,7,At-Risk
15679,25,4,781.28,195.32,United Kingdom,4,4,3,11,Loyal
15239,11,2,780.59,390.3,United Kingdom,5,2,3,10,Loyal
13502,17,5,780.5,156.1,United Kingdom,5,4,3,12,Loyal
15246,239,3,780.4,260.13,United Kingdom,2,3,3,8,At-Risk
17691,359,4,780.05,195.01,United Kingdom,2,4,3,9,At-Risk
18228,57,2,779.9,389.95,United Kingdom,4,2,3,9,At-Risk
12735,316,2,779.57,389.78,France,2,2,3,7,At-Risk
12504,19,4,779.05,194.76,Germany,5,3,3,11,Loyal
13781,251,3,778.83,259.61,United Kingdom,2,3,3,8,At-Risk
14815,37,2,778.5,389.25,United Kingdom,4,2,3,9,At-Risk
17482,488,2,778.19,389.1,United Kingdom,1,2,3,6,Lost
16505,32,1,777.6,777.6,United Kingdom,4,1,3,8,At-Risk
13563,85,2,777.53,388.77,United Kingdom,3,2,3,8,At-Risk
13745,163,2,777.36,388.68,United Kingdom,3,2,3,8,At-Risk
15837,65,2,777.01,388.51,United Kingdom,3,2,3,8,At-Risk
15794,737,2,777.0,388.5,United Kingdom,1,2,3,6,Lost
15618,33,4,776.85,194.21,United Kingdom,4,3,3,10,Loyal
14997,47,4,776.6,194.15,United Kingdom,4,3,3,10,Loyal
15092,216,3,776.46,258.82,United Kingdom,2,3,3,8,At-Risk
18112,13,4,775.96,193.99,United Kingdom,5,4,3,12,Loyal
13314,2,3,775.94,258.65,United Kingdom,5,3,3,11,Loyal
13341,261,1,775.85,775.85,United Kingdom,2,1,3,6,Lost
14234,23,4,775.46,193.87,United Kingdom,4,3,3,10,Loyal
16447,136,3,775.14,258.38,United Kingdom,3,3,3,9,At-Risk
15414,10,3,774.9,258.3,United Kingdom,5,3,3,11,Loyal
17889,213,7,774.87,110.7,United Kingdom,2,4,3,9,At-Risk
15773,6,2,774.52,387.26,United Kingdom,5,2,3,10,Loyal
18058,10,3,774.06,258.02,United Kingdom,5,3,3,11,Loyal
14838,424,2,773.67,386.84,United Kingdom,1,3,3,7,At-Risk
16565,365,4,773.05,193.26,United Kingdom,2,4,3,9,At-Risk
15075,78,1,773.03,773.03,United Kingdom,3,1,3,7,At-Risk
14247,279,5,772.66,154.53,United Kingdom,2,4,3,9,At-Risk
12965,90,1,771.91,771.91,United Kingdom,3,1,3,7,At-Risk
14104,155,5,771.58,154.32,United Kingdom,3,4,3,10,Loyal
14998,171,4,770.73,192.68,United Kingdom,3,3,3,9,At-Risk
14413,363,4,770.37,192.59,United Kingdom,2,4,3,9,At-Risk
15988,20,3,770.09,256.7,United Kingdom,4,3,3,10,Loyal
16480,76,1,769.29,769.29,United Kingdom,3,1,3,7,At-Risk
16978,78,3,768.88,256.29,United Kingdom,3,3,3,9,At-Risk
13356,81,1,768.24,768.24,United Kingdom,3,1,3,7,At-Risk
15331,500,3,767.91,255.97,United Kingdom,1,3,3,7,At-Risk
13712,247,2,766.42,383.21,United Kingdom,2,2,3,7,At-Risk
12991,24,3,764.82,254.94,United Kingdom,4,3,3,10,Loyal
15908,491,2,764.57,382.29,United Kingdom,1,2,3,6,Lost
13699,156,2,764.15,382.08,United Kingdom,3,2,3,8,At-Risk
16602,37,2,763.33,381.67,United Kingdom,4,2,3,9,At-Risk
17466,11,2,763.28,381.64,United Kingdom,5,2,3,10,Loyal
16392,270,3,763.05,254.35,United Kingdom,2,3,3,8,At-Risk
15428,16,4,762.75,190.69,United Kingdom,5,4,3,12,Loyal
16892,2,7,762.1,108.87,United Kingdom,5,4,3,12,Loyal
14883,19,6,761.59,126.93,United Kingdom,5,4,3,12,Loyal
17425,20,2,759.17,379.58,United Kingdom,5,2,3,10,Loyal
18246,24,3,758.82,252.94,United Kingdom,4,3,3,10,Loyal
15568,3,3,758.29,252.76,United Kingdom,5,3,3,11,Loyal
17979,36,4,757.71,189.43,United Kingdom,4,4,3,11,Loyal
17461,23,3,757.46,252.49,United Kingdom,4,3,3,10,Loyal
16262,379,1,755.15,755.15,United Kingdom,2,1,3,6,Lost
18104,38,1,754.64,754.64,United Kingdom,4,1,3,8,At-Risk
17141,419,4,754.33,188.58,United Kingdom,1,4,3,8,At-Risk
17579,5,4,753.28,188.32,United Kingdom,5,4,3,12,Loyal
13730,136,2,752.6,376.3,United Kingdom,3,2,3,8,At-Risk
13070,193,4,751.7,187.93,United Kingdom,2,3,3,8,At-Risk
14923,51,1,749.1,749.1,United Kingdom,4,1,3,8,At-Risk
14048,306,3,748.69,249.56,United Kingdom,2,3,3,8,At-Risk
15656,46,4,748.5,187.13,United Kingdom,4,3,3,10,Loyal
14942,402,4,746.56,186.64,United Kingdom,2,4,3,9,At-Risk
14050,32,2,746.36,373.18,United Kingdom,4,2,3,9,At-Risk
16465,421,2,746.24,373.12,United Kingdom,1,3,3,7,At-Risk
18190,193,5,745.62,149.12,United Kingdom,2,4,3,9,At-Risk
14228,438,3,745.5,248.5,United Kingdom,1,3,3,7,At-Risk
13950,12,4,745.06,186.27,United Kingdom,5,4,3,12,Loyal
13236,25,2,744.85,372.42,United Kingdom,4,2,3,9,At-Risk
12871,85,3,744.02,248.01,United Kingdom,3,3,3,9,At-Risk
13354,72,1,743.53,743.53,United Kingdom,3,1,3,7,At-Risk
13713,409,3,743.26,247.75,United Kingdom,2,3,3,8,At-Risk
17038,31,2,743.17,371.59,United Kingdom,4,2,3,9,At-Risk
16730,53,3,743.11,247.7,United Kingdom,4,3,3,10,Loyal
15420,435,6,743.0,123.83,United Kingdom,1,4,3,8,At-Risk
14302,431,3,742.9,247.63,United Kingdom,1,3,3,7,At-Risk
17005,471,2,742.36,371.18,United Kingdom,1,2,3,6,Lost
12465,18,2,742.19,371.1,Belgium,5,2,3,10,Loyal
15720,25,2,741.92,370.96,United Kingdom,4,2,3,9,At-Risk
18275,579,2,741.85,370.93,United Kingdom,1,3,3,7,At-Risk
13721,37,2,741.54,370.77,United Kingdom,4,2,3,9,At-Risk
12603,22,1,739.2,739.2,Germany,4,1,3,8,At-Risk
15922,374,1,739.0,739.0,United Kingdom,2,1,3,6,Lost
15462,95,4,737.05,184.26,United Kingdom,3,3,3,9,At-Risk
16075,503,2,736.93,368.47,United Kingdom,1,2,3,6,Lost
13780,8,3,735.82,245.27,United Kingdom,5,3,3,11,Loyal
15045,152,2,735.66,367.83,United Kingdom,3,2,3,8,At-Risk
12527,82,5,735.51,147.1,Germany,3,4,3,10,Loyal
17430,33,4,735.17,183.79,United Kingdom,4,4,3,11,Loyal
13286,601,1,734.91,734.91,United Kingdom,1,1,3,5,Lost
15938,113,9,734.81,81.65,United Kingdom,3,5,3,11,Loyal
17756,376,3,733.7,244.57,United Kingdom,2,3,3,8,At-Risk
17964,32,2,733.46,366.73,United Kingdom,4,2,3,9,At-Risk
17615,131,6,733.2,122.2,United Kingdom,3,4,3,10,Loyal
12537,409,1,732.94,732.94,Sweden,2,2,3,7,At-Risk
13575,24,5,732.07,146.41,United Kingdom,4,4,3,11,Loyal
17825,599,4,731.96,182.99,United Kingdom,1,4,3,8,At-Risk
17548,234,4,731.26,182.82,United Kingdom,2,3,3,8,At-Risk
17681,598,5,731.2,146.24,United Kingdom,1,4,3,8,At-Risk
17999,38,3,730.9,243.63,United Kingdom,4,3,3,10,Loyal
14778,128,2,730.86,365.43,United Kingdom,3,2,3,8,At-Risk
13921,403,4,730.7,182.68,United Kingdom,2,4,3,9,At-Risk
17834,415,2,730.47,365.24,United Kingdom,1,3,3,7,At-Risk
13452,260,3,729.8,243.27,United Kingdom,2,3,3,8,At-Risk
12925,5,3,729.33,243.11,United Kingdom,5,3,3,11,Loyal
18163,585,1,728.84,728.84,United Kingdom,1,2,3,6,Lost
12786,610,1,728.5,728.5,Netherlands,1,1,3,5,Lost
17547,376,2,727.85,363.92,United Kingdom,2,3,3,8,At-Risk
17374,219,3,727.11,242.37,United Kingdom,2,3,3,8,At-Risk
12519,64,2,726.54,363.27,Germany,3,2,3,8,At-Risk
12723,4,5,725.07,145.01,France,5,4,3,12,Loyal
18187,632,1,724.89,724.89,United Kingdom,1,1,3,5,Lost
13729,436,3,724.73,241.58,United Kingdom,1,3,3,7,At-Risk
14798,53,8,724.31,90.54,United Kingdom,4,4,3,11,Loyal
17572,72,10,723.01,72.3,United Kingdom,3,5,3,11,Loyal
15368,22,2,722.74,361.37,United Kingdom,4,2,3,9,At-Risk
13264,443,1,722.56,722.56,United Kingdom,1,2,3,6,Lost
17561,20,4,722.34,180.59,United Kingdom,4,3,3,10,Loyal
13057,531,3,722.09,240.7,United Kingdom,1,3,3,7,At-Risk
13441,92,2,720.9,360.45,United Kingdom,3,2,3,8,At-Risk
16023,47,3,719.81,239.94,United Kingdom,4,3,3,10,Loyal
14179,41,2,719.78,359.89,United Kingdom,4,2,3,9,At-Risk
16415,45,3,719.44,239.81,United Kingdom,4,3,3,10,Loyal
13537,426,2,717.85,358.93,United Kingdom,1,3,3,7,At-Risk
13604,659,1,717.62,717.62,United Kingdom,1,1,3,5,Lost
16269,438,1,717.57,717.57,United Kingdom,1,2,3,6,Lost
12573,228,5,717.41,143.48,France,2,4,3,9,At-Risk
12890,25,2,717.27,358.63,United Kingdom,4,2,3,9,At-Risk
16526,172,2,717.21,358.6,United Kingdom,3,2,3,8,At-Risk
15274,5,2,716.57,358.29,United Kingdom,5,2,3,10,Loyal
12535,92,2,716.35,358.18,France,3,2,3,8,At-Risk
16274,374,1,715.9,715.9,United Kingdom,2,1,3,6,Lost
12492,64,3,715.21,238.4,Germany,3,3,3,9,At-Risk
15330,33,2,714.96,357.48,United Kingdom,4,2,3,9,At-Risk
17051,195,4,714.39,178.6,United Kingdom,2,3,3,8,At-Risk
13512,261,4,713.39,178.35,United Kingdom,2,3,3,8,At-Risk
14026,471,2,713.11,356.55,United Kingdom,1,2,3,6,Lost
13147,11,4,712.8,178.2,United Kingdom,5,3,3,11,Loyal
17761,33,1,712.78,712.78,United Kingdom,4,1,3,8,At-Risk
14470,12,3,712.04,237.35,United Kingdom,5,3,3,11,Loyal
15127,66,2,711.5,355.75,United Kingdom,3,2,3,8,At-Risk
16885,16,4,710.74,177.68,United Kingdom,5,4,3,12,Loyal
13103,40,3,709.64,236.55,United Kingdom,4,3,3,10,Loyal
13927,75,2,708.26,354.13,United Kingdom,3,2,3,8,At-Risk
12485,530,1,708.1,708.1,Sweden,1,2,3,6,Lost
14398,402,2,707.79,353.9,United Kingdom,2,3,3,8,At-Risk
16449,198,2,707.69,353.84,United Kingdom,2,2,3,7,At-Risk
12453,135,1,707.09,707.09,Austria,3,1,3,7,At-Risk
16364,12,2,707.04,353.52,United Kingdom,5,2,3,10,Loyal
13626,253,2,707.04,353.52,United Kingdom,2,2,3,7,At-Risk
16309,107,2,706.57,353.29,United Kingdom,3,2,3,8,At-Risk
17976,373,1,706.38,706.38,United Kingdom,2,1,3,6,Lost
14880,78,3,706.19,235.4,United Kingdom,3,3,3,9,At-Risk
16015,4,3,705.39,235.13,United Kingdom,5,3,3,11,Loyal
16882,67,3,705.12,235.04,United Kingdom,3,3,3,9,At-Risk
12612,75,1,704.04,704.04,Germany,3,1,3,7,At-Risk
12883,25,4,703.47,175.87,United Kingdom,4,4,3,11,Loyal
18082,26,1,703.37,703.37,United Kingdom,4,1,3,8,At-Risk
15103,32,2,703.36,351.68,United Kingdom,4,2,3,9,At-Risk
15901,17,7,703.22,100.46,United Kingdom,5,4,3,12,Loyal
14699,215,4,702.6,175.65,United Kingdom,2,3,3,8,At-Risk
16997,289,3,702.0,234.0,United Kingdom,2,3,3,8,At-Risk
14324,410,2,701.61,350.81,United Kingdom,2,3,3,8,At-Risk
13833,160,2,701.36,350.68,United Kingdom,3,2,3,8,At-Risk
14356,80,2,701.23,350.62,United Kingdom,3,2,3,8,At-Risk
17163,22,4,699.78,174.95,United Kingdom,4,3,3,10,Loyal
13242,113,7,699.4,99.91,United Kingdom,3,4,3,10,Loyal
16018,40,4,698.13,174.53,United Kingdom,4,3,3,10,Loyal
15053,5,3,697.79,232.6,United Kingdom,5,3,3,11,Loyal
14497,310,2,697.06,348.53,United Kingdom,2,2,3,7,At-Risk
13596,6,2,697.04,348.52,United Kingdom,5,2,3,10,Loyal
15700,173,2,696.68,348.34,United Kingdom,3,2,3,8,At-Risk
15995,415,1,696.19,696.19,United Kingdom,1,2,3,6,Lost
16704,619,2,695.66,347.83,United Kingdom,1,3,3,7,At-Risk
14959,65,4,695.42,173.86,United Kingdom,3,3,3,9,At-Risk
13101,235,4,695.4,173.85,United Kingdom,2,3,3,8,At-Risk
14111,15,4,692.85,173.21,United Kingdom,5,4,3,12,Loyal
17733,39,2,692.19,346.1,United Kingdom,4,2,3,9,At-Risk
12817,282,3,690.98,230.33,Austria,2,3,3,8,At-Risk
15184,30,4,689.95,172.49,United Kingdom,4,3,3,10,Loyal
16545,165,2,689.82,344.91,United Kingdom,3,2,3,8,At-Risk
17502,10,4,689.1,172.27,United Kingdom,5,3,3,11,Loyal
15361,362,4,689.07,172.27,United Kingdom,2,4,3,9,At-Risk
12837,174,2,688.41,344.2,United Kingdom,3,2,3,8,At-Risk
12450,157,5,688.2,137.64,Spain,3,4,3,10,Loyal
18017,82,4,688.0,172.0,United Kingdom,3,3,3,9,At-Risk
17962,143,4,687.42,171.85,United Kingdom,3,3,3,9,At-Risk
16343,17,3,687.07,229.02,United Kingdom,5,3,3,11,Loyal
14809,622,2,686.76,343.38,United Kingdom,1,3,3,7,At-Risk
15880,370,1,686.56,686.56,United Kingdom,2,1,3,6,Lost
13898,326,2,686.4,343.2,United Kingdom,2,2,3,7,At-Risk
16824,16,3,686.24,228.75,United Kingdom,5,3,3,11,Loyal
17935,139,7,686.14,98.02,United Kingdom,3,4,3,10,Loyal
12658,19,1,686.05,686.05,Germany,5,1,3,9,At-Risk
15257,284,2,685.9,342.95,United Kingdom,2,2,3,7,At-Risk
15219,177,2,685.45,342.73,United Kingdom,3,2,3,8,At-Risk
18123,25,3,684.59,228.2,United Kingdom,4,3,3,10,Loyal
13585,531,3,684.54,228.18,United Kingdom,1,3,3,7,At-Risk
16495,4,3,684.41,228.14,United Kingdom,5,3,3,11,Loyal
15669,41,4,684.34,171.09,United Kingdom,4,3,3,10,Loyal
16601,41,3,684.25,228.08,United Kingdom,4,3,3,10,Loyal
15207,417,3,683.92,227.97,United Kingdom,1,3,3,7,At-Risk
17874,186,6,683.46,113.91,United Kingdom,3,4,3,10,Loyal
14222,178,1,683.17,683.17,United Kingdom,3,1,3,7,At-Risk
15582,25,3,682.91,227.64,United Kingdom,4,3,3,10,Loyal
13987,380,2,682.54,341.27,United Kingdom,2,2,3,7,At-Risk
12601,190,6,681.26,113.54,Germany,3,4,3,10,Loyal
12478,4,1,680.99,680.99,Greece,5,1,3,9,At-Risk
18271,610,2,680.85,340.43,United Kingdom,1,3,3,7,At-Risk
13524,41,5,680.18,136.04,United Kingdom,4,4,3,11,Loyal
13809,306,3,679.7,226.57,Cyprus,2,3,3,8,At-Risk
14151,674,2,679.45,339.73,United Kingdom,1,2,3,6,Lost
13430,19,2,679.45,339.73,United Kingdom,5,2,3,10,Loyal
14563,510,2,679.44,339.72,United Kingdom,1,3,3,7,At-Risk
17782,383,2,679.02,339.51,United Kingdom,2,3,3,8,At-Risk
16646,450,1,678.8,678.8,United Kingdom,1,2,3,6,Lost
14182,444,4,678.77,169.69,United Kingdom,1,4,3,8,At-Risk
13925,93,4,678.25,169.56,United Kingdom,3,3,3,9,At-Risk
13974,50,2,677.72,338.86,United Kingdom,4,2,3,9,At-Risk
13040,9,2,676.99,338.5,United Kingdom,5,2,3,10,Loyal
17462,61,2,675.69,337.85,United Kingdom,3,2,3,8,At-Risk
13325,82,1,675.3,675.3,United Kingdom,3,1,3,7,At-Risk
13355,123,1,674.7,674.7,United Kingdom,3,1,3,7,At-Risk
13951,177,3,674.45,224.82,United Kingdom,3,3,3,9,At-Risk
15562,352,3,673.38,224.46,United Kingdom,2,3,3,8,At-Risk
14504,48,4,673.26,168.32,United Kingdom,4,3,3,10,Loyal
18121,150,2,673.1,336.55,United Kingdom,3,2,3,8,At-Risk
16648,43,3,672.8,224.27,United Kingdom,4,3,3,10,Loyal
16226,204,5,672.17,134.43,United Kingdom,2,4,3,9,At-Risk
17011,31,3,671.7,223.9,United Kingdom,4,3,3,10,Loyal
17709,170,5,671.01,134.2,United Kingdom,3,4,3,10,Loyal
13398,193,2,670.34,335.17,United Kingdom,2,2,3,7,At-Risk
17418,43,3,670.06,223.35,United Kingdom,4,3,3,10,Loyal
13741,72,3,668.43,222.81,United Kingdom,3,3,3,9,At-Risk
16268,72,2,667.65,333.83,United Kingdom,3,2,3,8,At-Risk
13217,123,4,666.48,166.62,United Kingdom,3,3,3,9,At-Risk
17777,25,3,665.86,221.95,United Kingdom,4,3,3,10,Loyal
17105,160,2,665.78,332.89,United Kingdom,3,2,3,8,At-Risk
14452,11,4,665.59,166.4,United Kingdom,5,4,3,12,Loyal
16056,46,1,664.85,664.85,United Kingdom,4,1,3,8,At-Risk
16132,545,2,664.2,332.1,United Kingdom,1,3,3,7,At-Risk
15643,192,3,664.0,221.33,United Kingdom,2,3,3,8,At-Risk
14720,6,3,663.81,221.27,United Kingdom,5,3,3,11,Loyal
13474,237,3,663.79,221.26,United Kingdom,2,3,3,8,At-Risk
16573,85,2,663.61,331.8,United Kingdom,3,2,3,8,At-Risk
15350,374,2,663.25,331.63,United Kingdom,2,2,3,7,At-Risk
17852,12,5,663.21,132.64,United Kingdom,5,4,3,12,Loyal
17371,18,6,662.55,110.43,United Kingdom,5,4,3,12,Loyal
13864,387,1,662.4,662.4,United Kingdom,2,1,3,6,Lost
16862,548,4,662.33,165.58,United Kingdom,1,4,3,8,At-Risk
14425,435,3,661.39,220.46,United Kingdom,1,3,3,7,At-Risk
13028,23,2,661.32,330.66,United Kingdom,4,2,3,9,At-Risk
12386,338,2,660.8,330.4,Australia,2,2,3,7,At-Risk
16887,36,3,660.72,220.24,United Kingdom,4,3,3,10,Loyal
13820,419,3,660.65,220.22,United Kingdom,1,3,3,7,At-Risk
17375,200,4,660.55,165.14,United Kingdom,2,3,3,8,At-Risk
16428,414,3,660.28,220.09,United Kingdom,1,3,3,7,At-Risk
14603,275,1,660.0,660.0,United Kingdom,2,1,3,6,Lost
15405,190,2,659.84,329.92,United Kingdom,2,2,3,7,At-Risk
15492,29,2,659.46,329.73,United Kingdom,4,2,3,9,At-Risk
13518,86,1,659.44,659.44,United Kingdom,3,1,3,7,At-Risk
13759,34,2,659.41,329.71,United Kingdom,4,2,3,9,At-Risk
13622,697,1,658.95,658.95,United Kingdom,1,1,3,5,Lost
14150,36,2,658.64,329.32,United Kingdom,4,2,3,9,At-Risk
17779,22,3,658.57,219.52,United Kingdom,4,3,3,10,Loyal
13433,502,4,658.32,164.58,United Kingdom,1,4,3,8,At-Risk
15715,556,5,658.02,131.6,United Kingdom,1,4,3,8,At-Risk
16696,136,4,657.9,164.48,United Kingdom,3,3,3,9,At-Risk
15648,205,2,657.35,328.67,United Kingdom,2,2,3,7,At-Risk
17459,44,2,657.3,328.65,United Kingdom,4,2,3,9,At-Risk
16157,16,3,656.69,218.9,United Kingdom,5,3,3,11,Loyal
16708,46,1,656.63,656.63,United Kingdom,4,1,3,8,At-Risk
14558,655,3,655.5,218.5,United Kingdom,1,3,3,7,At-Risk
16117,190,3,654.4,218.13,United Kingdom,2,3,3,8,At-Risk
17398,115,3,653.38,217.79,United Kingdom,3,3,3,9,At-Risk
13496,11,2,653.33,326.67,United Kingdom,5,2,3,10,Loyal
15205,86,2,653.24,326.62,United Kingdom,3,2,3,8,At-Risk
17523,12,4,652.74,163.19,United Kingdom,5,4,3,12,Loyal
14034,23,3,651.82,217.27,United Kingdom,4,3,3,10,Loyal
17963,472,4,651.51,162.88,United Kingdom,1,4,3,8,At-Risk
13840,417,1,651.4,651.4,United Kingdom,1,2,3,6,Lost
12855,373,4,650.94,162.74,United Kingdom,2,4,3,9,At-Risk
16734,53,3,650.51,216.84,United Kingdom,4,3,3,10,Loyal
16969,40,3,650.41,216.8,United Kingdom,4,3,3,10,Loyal
15276,67,4,649.53,162.38,United Kingdom,3,3,3,9,At-Risk
12844,30,4,648.6,162.15,United Kingdom,4,3,3,10,Loyal
16412,54,5,647.23,129.45,United Kingdom,4,4,3,11,Loyal
14024,122,3,645.74,215.25,United Kingdom,3,3,3,9,At-Risk
17380,435,3,645.0,215.0,United Kingdom,1,3,3,7,At-Risk
12719,6,2,644.95,322.48,France,5,2,3,10,Loyal
16185,17,3,644.72,214.91,United Kingdom,5,3,3,11,Loyal
17312,139,3,644.3,214.77,United Kingdom,3,3,3,9,At-Risk
13237,388,1,643.0,643.0,United Kingdom,2,1,3,6,Lost
16431,214,3,642.81,214.27,United Kingdom,2,3,3,8,At-Risk
15297,11,3,641.94,213.98,United Kingdom,5,3,3,11,Loyal
16399,20,3,641.82,213.94,United Kingdom,5,3,3,11,Loyal
14537,58,2,641.4,320.7,United Kingdom,4,2,3,9,At-Risk
12365,292,2,641.38,320.69,Cyprus,2,2,3,7,At-Risk
12624,107,2,641.13,320.57,France,3,2,3,8,At-Risk
13318,2,3,640.76,213.59,United Kingdom,5,3,3,11,Loyal
12538,30,2,640.45,320.23,Spain,4,2,3,9,At-Risk
16368,3,3,640.21,213.4,United Kingdom,5,3,3,11,Loyal
12880,382,2,640.13,320.07,United Kingdom,2,3,3,8,At-Risk
15183,548,3,639.93,213.31,United Kingdom,1,3,3,7,At-Risk
12734,353,3,639.65,213.22,France,2,3,3,8,At-Risk
17998,381,3,639.24,213.08,United Kingdom,2,3,3,8,At-Risk
12699,418,1,638.11,638.11,Germany,1,2,3,6,Lost
14664,20,2,637.89,318.95,United Kingdom,4,2,3,9,At-Risk
17134,107,3,637.1,212.37,United Kingdom,3,3,3,9,At-Risk
15829,100,2,636.14,318.07,United Kingdom,3,2,3,8,At-Risk
16534,643,1,635.9,635.9,United Kingdom,1,1,3,5,Lost
17334,303,3,635.15,211.72,United Kingdom,2,3,3,8,At-Risk
17985,23,1,634.95,634.95,United Kingdom,4,1,3,8,At-Risk
14594,8,2,634.83,317.41,United Kingdom,5,2,3,10,Loyal
14365,395,2,634.68,317.34,United Kingdom,2,3,3,8,At-Risk
16330,18,7,634.33,90.62,United Kingdom,5,4,3,12,Loyal
14219,5,3,633.83,211.28,United Kingdom,5,3,3,11,Loyal
15666,473,2,632.94,316.47,United Kingdom,1,2,3,6,Lost
13540,468,3,632.39,210.8,United Kingdom,1,3,3,7,At-Risk
14237,374,2,632.14,316.07,United Kingdom,2,2,3,7,At-Risk
18183,228,2,632.07,316.04,United Kingdom,2,2,3,7,At-Risk
13822,6,2,632.0,316.0,United Kingdom,5,2,3,10,Loyal
13444,375,2,631.68,315.84,United Kingdom,2,2,3,7,At-Risk
14381,53,2,631.34,315.67,United Kingdom,4,2,3,9,At-Risk
13706,303,2,631.17,315.58,United Kingdom,2,2,3,7,At-Risk
16193,237,2,630.43,315.21,United Kingdom,2,2,3,7,At-Risk
15016,173,5,630.3,126.06,United Kingdom,3,4,3,10,Loyal
18101,12,5,629.16,125.83,United Kingdom,5,4,3,12,Loyal
13525,15,2,628.78,314.39,United Kingdom,5,2,3,10,Loyal
14283,464,4,628.44,157.11,United Kingdom,1,4,3,8,At-Risk
16158,523,9,628.32,69.81,United Kingdom,1,5,3,9,At-Risk
16022,261,1,628.28,628.28,United Kingdom,2,1,3,6,Lost
14455,433,4,628.21,157.05,United Kingdom,1,4,3,8,At-Risk
13480,417,2,627.82,313.91,United Kingdom,1,3,3,7,At-Risk
14036,285,1,626.65,626.65,United Kingdom,2,1,3,6,Lost
17392,307,3,626.56,208.85,United Kingdom,2,3,3,8,At-Risk
13914,12,2,626.45,313.23,United Kingdom,5,2,3,10,Loyal
14793,22,2,625.9,312.95,United Kingdom,4,2,3,9,At-Risk
16715,79,2,625.52,312.76,United Kingdom,3,2,3,8,At-Risk
14169,431,2,624.43,312.22,United Kingdom,1,3,3,7,At-Risk
13776,429,2,623.98,311.99,United Kingdom,1,3,3,7,At-Risk
16750,45,5,623.93,124.79,United Kingdom,4,4,3,11,Loyal
15147,241,1,623.5,623.5,United Kingdom,2,1,3,6,Lost
16792,283,5,623.46,124.69,United Kingdom,2,4,3,9,At-Risk
15258,169,2,623.16,311.58,United Kingdom,3,2,3,8,At-Risk
12575,458,2,622.82,311.41,France,1,2,3,6,Lost
14115,502,2,622.67,311.34,United Kingdom,1,2,3,6,Lost
13836,400,2,620.37,310.19,United Kingdom,2,3,3,8,At-Risk
14339,243,2,620.27,310.14,United Kingdom,2,2,3,7,At-Risk
12667,59,1,620.13,620.13,Finland,4,1,3,8,At-Risk
14529,61,3,620.04,206.68,United Kingdom,3,3,3,9,At-Risk
16776,61,2,619.85,309.92,United Kingdom,3,2,3,8,At-Risk
13020,563,2,618.96,309.48,United Kingdom,1,3,3,7,At-Risk
14079,125,2,618.73,309.37,United Kingdom,3,2,3,8,At-Risk
13493,276,2,618.63,309.32,Switzerland,2,2,3,7,At-Risk
16613,71,1,618.59,618.59,United Kingdom,3,1,3,7,At-Risk
12596,52,2,618.27,309.14,Spain,4,2,2,8,At-Risk
13301,104,4,618.09,154.52,United Kingdom,3,3,2,8,At-Risk
15956,552,2,617.6,308.8,United Kingdom,1,3,2,6,Lost
14377,192,2,617.05,308.52,United Kingdom,2,2,2,6,Lost
13369,366,1,616.56,616.56,United Kingdom,2,1,2,5,Lost
16311,18,2,616.26,308.13,United Kingdom,5,2,2,9,At-Risk
17639,277,6,615.17,102.53,United Kingdom,2,4,2,8,At-Risk
15275,38,1,615.14,615.14,United Kingdom,4,1,2,7,At-Risk
14077,41,6,615.08,102.51,United Kingdom,4,4,2,10,Loyal
16847,44,2,614.89,307.45,United Kingdom,4,2,2,8,At-Risk
15748,41,3,614.76,204.92,United Kingdom,4,3,2,9,At-Risk
16566,16,5,614.66,122.93,United Kingdom,5,4,2,11,Loyal
16844,563,2,614.34,307.17,United Kingdom,1,3,2,6,Lost
14570,281,3,613.75,204.58,United Kingdom,2,3,2,7,At-Risk
13832,20,2,613.69,306.84,United Kingdom,5,2,2,9,At-Risk
17035,246,4,613.59,153.4,United Kingdom,2,3,2,7,At-Risk
15362,449,2,613.08,306.54,United Kingdom,1,2,2,5,Lost
16116,212,1,612.78,612.78,United Kingdom,2,1,2,5,Lost
16178,139,2,612.6,306.3,United Kingdom,3,2,2,7,At-Risk
16589,72,4,612.36,153.09,United Kingdom,3,3,2,8,At-Risk
12513,113,1,612.29,612.29,France,3,1,2,6,Lost
13008,324,3,612.13,204.04,United Kingdom,2,3,2,7,At-Risk
15232,114,2,612.06,306.03,United Kingdom,3,2,2,7,At-Risk
17209,650,3,611.6,203.87,United Kingdom,1,3,2,6,Lost
16922,573,1,611.08,611.08,United Kingdom,1,2,2,5,Lost
