CustomerID,recency_days,frequency,monetary,monetary_tier,churn_segment
13484,242,3,790.72,Q2_MidLow,Lapsed
16472,435,2,789.6,Q2_MidLow,Lost
15448,313,2,788.81,Q2_MidLow,Lapsed
14513,101,6,788.01,Q2_MidLow,At-Risk
14463,99,4,786.57,Q2_MidLow,At-Risk
16739,177,2,786.43,Q2_MidLow,At-Risk
16972,383,2,786.25,Q2_MidLow,Lost
13770,423,4,785.37,Q2_MidLow,Lost
13541,428,2,785.25,Q2_MidLow,Lost
12761,458,2,782.95,Q2_MidLow,Lost
13453,166,3,781.69,Q2_MidLow,At-Risk
13287,604,3,781.59,Q2_MidLow,Lost
15246,239,3,780.4,Q2_MidLow,Lapsed
17691,359,4,780.05,Q2_MidLow,Lapsed
12735,316,2,779.57,Q2_MidLow,Lapsed
13781,251,3,778.83,Q2_MidLow,Lapsed
17482,488,2,778.19,Q2_MidLow,Lost
13745,163,2,777.36,Q2_MidLow,At-Risk
15794,737,2,777.0,Q2_MidLow,Lost
15092,216,3,776.46,Q2_MidLow,Lapsed
13341,261,1,775.85,Q2_MidLow,Lapsed
16447,136,3,775.14,Q2_MidLow,At-Risk
17889,213,7,774.87,Q2_MidLow,Lapsed
14838,424,2,773.67,Q2_MidLow,Lost
16565,365,4,773.05,Q2_MidLow,Lapsed
14247,279,5,772.66,Q2_MidLow,Lapsed
14104,155,5,771.58,Q2_MidLow,At-Risk
14998,171,4,770.73,Q2_MidLow,At-Risk
14413,363,4,770.37,Q2_MidLow,Lapsed
15331,500,3,767.91,Q2_MidLow,Lost
13712,247,2,766.42,Q2_MidLow,Lapsed
15908,491,2,764.57,Q2_MidLow,Lost
13699,156,2,764.15,Q2_MidLow,At-Risk
16392,270,3,763.05,Q2_MidLow,Lapsed
16262,379,1,755.15,Q2_MidLow,Lost
17141,419,4,754.33,Q2_MidLow,Lost
13730,136,2,752.6,Q2_MidLow,At-Risk
13070,193,4,751.7,Q2_MidLow,Lapsed
14048,306,3,748.69,Q2_MidLow,Lapsed
14942,402,4,746.56,Q2_MidLow,Lost
16465,421,2,746.24,Q2_MidLow,Lost
18190,193,5,745.62,Q2_MidLow,Lapsed
14228,438,3,745.5,Q2_MidLow,Lost
13713,409,3,743.26,Q2_MidLow,Lost
15420,435,6,743.0,Q2_MidLow,Lost
14302,431,3,742.9,Q2_MidLow,Lost
17005,471,2,742.36,Q2_MidLow,Lost
18275,579,2,741.85,Q2_MidLow,Lost
15922,374,1,739.0,Q2_MidLow,Lost
15462,95,4,737.05,Q2_MidLow,At-Risk
16075,503,2,736.93,Q2_MidLow,Lost
15045,152,2,735.66,Q2_MidLow,At-Risk
13286,601,1,734.91,Q2_MidLow,Lost
15938,113,9,734.81,Q2_MidLow,At-Risk
17756,376,3,733.7,Q2_MidLow,Lost
17615,131,6,733.2,Q2_MidLow,At-Risk
12537,409,1,732.94,Q2_MidLow,Lost
17825,599,4,731.96,Q2_MidLow,Lost
17548,234,4,731.26,Q2_MidLow,Lapsed
17681,598,5,731.2,Q2_MidLow,Lost
14778,128,2,730.86,Q2_MidLow,At-Risk
13921,403,4,730.7,Q2_MidLow,Lost
17834,415,2,730.47,Q2_MidLow,Lost
13452,260,3,729.8,Q2_MidLow,Lapsed
18163,585,1,728.84,Q2_MidLow,Lost
12786,610,1,728.5,Q2_MidLow,Lost
17547,376,2,727.85,Q2_MidLow,Lost
17374,219,3,727.11,Q2_MidLow,Lapsed
18187,632,1,724.89,Q2_MidLow,Lost
13729,436,3,724.73,Q2_MidLow,Lost
13264,443,1,722.56,Q2_MidLow,Lost
13057,531,3,722.09,Q2_MidLow,Lost
13441,92,2,720.9,Q2_MidLow,At-Risk
13537,426,2,717.85,Q2_MidLow,Lost
13604,659,1,717.62,Q2_MidLow,Lost
16269,438,1,717.57,Q2_MidLow,Lost
12573,228,5,717.41,Q2_MidLow,Lapsed
16526,172,2,717.21,Q2_MidLow,At-Risk
12535,92,2,716.35,Q2_MidLow,At-Risk
16274,374,1,715.9,Q2_MidLow,Lost
17051,195,4,714.39,Q2_MidLow,Lapsed
13512,261,4,713.39,Q2_MidLow,Lapsed
14026,471,2,713.11,Q2_MidLow,Lost
12485,530,1,708.1,Q2_MidLow,Lost
14398,402,2,707.79,Q2_MidLow,Lost
16449,198,2,707.69,Q2_MidLow,Lapsed
12453,135,1,707.09,Q2_MidLow,At-Risk
13626,253,2,707.04,Q2_MidLow,Lapsed
16309,107,2,706.57,Q2_MidLow,At-Risk
17976,373,1,706.38,Q2_MidLow,Lost
14699,215,4,702.6,Q2_MidLow,Lapsed
16997,289,3,702.0,Q2_MidLow,Lapsed
14324,410,2,701.61,Q2_MidLow,Lost
13833,160,2,701.36,Q2_MidLow,At-Risk
13242,113,7,699.4,Q2_MidLow,At-Risk
14497,310,2,697.06,Q2_MidLow,Lapsed
15700,173,2,696.68,Q2_MidLow,At-Risk
15995,415,1,696.19,Q2_MidLow,Lost
16704,619,2,695.66,Q2_MidLow,Lost
13101,235,4,695.4,Q2_MidLow,Lapsed
12817,282,3,690.98,Q2_MidLow,Lapsed
16545,165,2,689.82,Q2_MidLow,At-Risk
15361,362,4,689.07,Q2_MidLow,Lapsed
12837,174,2,688.41,Q2_MidLow,At-Risk
12450,157,5,688.2,Q2_MidLow,At-Risk
17962,143,4,687.42,Q2_MidLow,At-Risk
14809,622,2,686.76,Q2_MidLow,Lost
15880,370,1,686.56,Q2_MidLow,Lost
13898,326,2,686.4,Q2_MidLow,Lapsed
17935,139,7,686.14,Q2_MidLow,At-Risk
15257,284,2,685.9,Q2_MidLow,Lapsed
15219,177,2,685.45,Q2_MidLow,At-Risk
13585,531,3,684.54,Q2_MidLow,Lost
15207,417,3,683.92,Q2_MidLow,Lost
17874,186,6,683.46,Q2_MidLow,Lapsed
14222,178,1,683.17,Q2_MidLow,At-Risk
13987,380,2,682.54,Q2_MidLow,Lost
12601,190,6,681.26,Q2_MidLow,Lapsed
18271,610,2,680.85,Q2_MidLow,Lost
13809,306,3,679.7,Q2_MidLow,Lapsed
14151,674,2,679.45,Q2_MidLow,Lost
14563,510,2,679.44,Q2_MidLow,Lost
17782,383,2,679.02,Q2_MidLow,Lost
16646,450,1,678.8,Q2_MidLow,Lost
14182,444,4,678.77,Q2_MidLow,Lost
13925,93,4,678.25,Q2_MidLow,At-Risk
13355,123,1,674.7,Q2_MidLow,At-Risk
13951,177,3,674.45,Q2_MidLow,At-Risk
15562,352,3,673.38,Q2_MidLow,Lapsed
18121,150,2,673.1,Q2_MidLow,At-Risk
16226,204,5,672.17,Q2_MidLow,Lapsed
17709,170,5,671.01,Q2_MidLow,At-Risk
13398,193,2,670.34,Q2_MidLow,Lapsed
13217,123,4,666.48,Q2_MidLow,At-Risk
17105,160,2,665.78,Q2_MidLow,At-Risk
16132,545,2,664.2,Q2_MidLow,Lost
15643,192,3,664.0,Q2_MidLow,Lapsed
13474,237,3,663.79,Q2_MidLow,Lapsed
15350,374,2,663.25,Q2_MidLow,Lost
13864,387,1,662.4,Q2_MidLow,Lost
16862,548,4,662.33,Q2_MidLow,Lost
14425,435,3,661.39,Q2_MidLow,Lost
12386,338,2,660.8,Q2_MidLow,Lapsed
13820,419,3,660.65,Q2_MidLow,Lost
17375,200,4,660.55,Q2_MidLow,Lapsed
16428,414,3,660.28,Q2_MidLow,Lost
14603,275,1,660.0,Q2_MidLow,Lapsed
15405,190,2,659.84,Q2_MidLow,Lapsed
13622,697,1,658.95,Q2_MidLow,Lost
13433,502,4,658.32,Q2_MidLow,Lost
15715,556,5,658.02,Q2_MidLow,Lost
16696,136,4,657.9,Q2_MidLow,At-Risk
15648,205,2,657.35,Q2_MidLow,Lapsed
14558,655,3,655.5,Q2_MidLow,Lost
16117,190,3,654.4,Q2_MidLow,Lapsed
17398,115,3,653.38,Q2_MidLow,At-Risk
17963,472,4,651.51,Q2_MidLow,Lost
13840,417,1,651.4,Q2_MidLow,Lost
12855,373,4,650.94,Q2_MidLow,Lost
14024,122,3,645.74,Q2_MidLow,At-Risk
17380,435,3,645.0,Q2_MidLow,Lost
17312,139,3,644.3,Q2_MidLow,At-Risk
13237,388,1,643.0,Q2_MidLow,Lost
16431,214,3,642.81,Q2_MidLow,Lapsed
12365,292,2,641.38,Q2_MidLow,Lapsed
12624,107,2,641.13,Q2_MidLow,At-Risk
12880,382,2,640.13,Q2_MidLow,Lost
15183,548,3,639.93,Q2_MidLow,Lost
12734,353,3,639.65,Q2_MidLow,Lapsed
17998,381,3,639.24,Q2_MidLow,Lost
12699,418,1,638.11,Q2_MidLow,Lost
17134,107,3,637.1,Q2_MidLow,At-Risk
15829,100,2,636.14,Q2_MidLow,At-Risk
16534,643,1,635.9,Q2_MidLow,Lost
17334,303,3,635.15,Q2_MidLow,Lapsed
14365,395,2,634.68,Q2_MidLow,Lost
15666,473,2,632.94,Q2_MidLow,Lost
13540,468,3,632.39,Q2_MidLow,Lost
14237,374,2,632.14,Q2_MidLow,Lost
18183,228,2,632.07,Q2_MidLow,Lapsed
13444,375,2,631.68,Q2_MidLow,Lost
13706,303,2,631.17,Q2_MidLow,Lapsed
16193,237,2,630.43,Q2_MidLow,Lapsed
15016,173,5,630.3,Q2_MidLow,At-Risk
14283,464,4,628.44,Q2_MidLow,Lost
16158,523,9,628.32,Q2_MidLow,Lost
16022,261,1,628.28,Q2_MidLow,Lapsed
14455,433,4,628.21,Q2_MidLow,Lost
13480,417,2,627.82,Q2_MidLow,Lost
14036,285,1,626.65,Q2_MidLow,Lapsed
17392,307,3,626.56,Q2_MidLow,Lapsed
14169,431,2,624.43,Q2_MidLow,Lost
13776,429,2,623.98,Q2_MidLow,Lost
15147,241,1,623.5,Q2_MidLow,Lapsed
16792,283,5,623.46,Q2_MidLow,Lapsed
15258,169,2,623.16,Q2_MidLow,At-Risk
12575,458,2,622.82,Q2_MidLow,Lost
14115,502,2,622.67,Q2_MidLow,Lost
13836,400,2,620.37,Q2_MidLow,Lost
14339,243,2,620.27,Q2_MidLow,Lapsed
13020,563,2,618.96,Q2_MidLow,Lost
14079,125,2,618.73,Q2_MidLow,At-Risk
13493,276,2,618.63,Q2_MidLow,Lapsed
13301,104,4,618.09,Q2_MidLow,At-Risk
15956,552,2,617.6,Q2_MidLow,Lost
14377,192,2,617.05,Q2_MidLow,Lapsed
13369,366,1,616.56,Q2_MidLow,Lost
17639,277,6,615.17,Q2_MidLow,Lapsed
16844,563,2,614.34,Q2_MidLow,Lost
14570,281,3,613.75,Q2_MidLow,Lapsed
17035,246,4,613.59,Q2_MidLow,Lapsed
15362,449,2,613.08,Q2_MidLow,Lost
16116,212,1,612.78,Q2_MidLow,Lapsed
16178,139,2,612.6,Q2_MidLow,At-Risk
12513,113,1,612.29,Q2_MidLow,At-Risk
13008,324,3,612.13,Q2_MidLow,Lapsed
15232,114,2,612.06,Q2_MidLow,At-Risk
17209,650,3,611.6,Q2_MidLow,Lost
16922,573,1,611.08,Q2_MidLow,Lost
13731,220,2,610.59,Q2_MidLow,Lapsed
17325,281,3,609.57,Q2_MidLow,Lapsed
17707,186,8,609.3,Q2_MidLow,Lapsed
16675,442,2,608.86,Q2_MidLow,Lost
13933,110,2,608.79,Q2_MidLow,At-Risk
17473,409,2,607.0,Q2_MidLow,Lost
15717,235,5,607.0,Q2_MidLow,Lapsed
16590,401,2,605.9,Q2_MidLow,Lost
17507,262,2,605.58,Q2_MidLow,Lapsed
16780,101,3,605.55,Q2_MidLow,At-Risk
14323,115,2,605.06,Q2_MidLow,At-Risk
17270,470,2,604.4,Q2_MidLow,Lost
14611,444,2,604.33,Q2_MidLow,Lost
14417,388,1,604.2,Q2_MidLow,Lost
13106,134,2,603.46,Q2_MidLow,At-Risk
12707,292,1,603.42,Q2_MidLow,Lapsed
18264,499,1,603.25,Q2_MidLow,Lost
17890,323,2,602.09,Q2_MidLow,Lapsed
14670,281,3,602.0,Q2_MidLow,Lapsed
14254,433,1,601.03,Q2_MidLow,Lost
17745,478,2,600.34,Q2_MidLow,Lost
17678,264,2,599.76,Q2_MidLow,Lapsed
12521,143,1,599.68,Q2_MidLow,At-Risk
14965,97,2,599.0,Q2_MidLow,At-Risk
17845,556,4,598.19,Q2_MidLow,Lost
15424,255,3,597.78,Q2_MidLow,Lapsed
14170,376,3,597.33,Q2_MidLow,Lost
13684,286,4,596.98,Q2_MidLow,Lapsed
15631,643,1,596.67,Q2_MidLow,Lost
15346,333,3,596.12,Q2_MidLow,Lapsed
14771,622,2,594.62,Q2_MidLow,Lost
15929,645,1,594.0,Q2_MidLow,Lost
15442,249,1,594.0,Q2_MidLow,Lapsed
14746,407,4,593.5,Q2_MidLow,Lost
13472,464,2,592.24,Q2_MidLow,Lost
17815,394,1,591.96,Q2_MidLow,Lost
17156,492,1,591.87,Q2_MidLow,Lost
12790,193,2,591.85,Q2_MidLow,Lapsed
17098,382,3,591.07,Q2_MidLow,Lost
15160,358,4,589.27,Q2_MidLow,Lapsed
15624,117,4,588.13,Q2_MidLow,At-Risk
15191,464,3,588.05,Q2_MidLow,Lost
17773,515,2,585.27,Q2_MidLow,Lost
12800,471,3,584.25,Q2_MidLow,Lost
16001,382,1,583.39,Q2_MidLow,Lost
15918,191,3,582.88,Q2_MidLow,Lapsed
16100,463,1,582.64,Q2_MidLow,Lost
16802,680,2,582.61,Q2_MidLow,Lost
17970,212,1,582.59,Q2_MidLow,Lapsed
17099,534,1,582.17,Q2_MidLow,Lost
14742,436,1,579.85,Q2_MidLow,Lost
15588,678,1,579.6,Q2_MidLow,Lost
15959,683,3,579.49,Q2_MidLow,Lost
18039,375,4,579.17,Q2_MidLow,Lost
18262,141,3,577.54,Q2_MidLow,At-Risk
12859,459,1,575.1,Q2_MidLow,Lost
13262,264,3,573.45,Q2_MidLow,Lapsed
15415,314,1,572.81,Q2_MidLow,Lapsed
13424,450,1,572.77,Q2_MidLow,Lost
13179,619,1,572.31,Q2_MidLow,Lost
14053,125,4,572.3,Q2_MidLow,At-Risk
12816,96,2,572.2,Q2_MidLow,At-Risk
15920,155,9,571.64,Q2_MidLow,At-Risk
15198,93,5,571.35,Q2_MidLow,At-Risk
15691,253,4,571.3,Q2_MidLow,Lapsed
13190,545,3,570.66,Q2_MidLow,Lost
17122,120,4,570.5,Q2_MidLow,At-Risk
15169,383,2,569.22,Q2_MidLow,Lost
13406,428,2,568.92,Q2_MidLow,Lost
18244,431,2,568.64,Q2_MidLow,Lost
14208,95,2,567.05,Q2_MidLow,At-Risk
15627,458,2,566.9,Q2_MidLow,Lost
14986,377,2,566.9,Q2_MidLow,Lost
13998,447,3,566.7,Q2_MidLow,Lost
15143,226,2,563.63,Q2_MidLow,Lapsed
17665,494,1,563.1,Q2_MidLow,Lost
17195,656,1,562.98,Q2_MidLow,Lost
17265,139,2,562.9,Q2_MidLow,At-Risk
16111,429,1,562.48,Q2_MidLow,Lost
12559,311,2,561.71,Q2_MidLow,Lapsed
15655,244,1,560.67,Q2_MidLow,Lapsed
15917,248,5,560.63,Q2_MidLow,Lapsed
17413,405,2,560.14,Q2_MidLow,Lost
15055,475,3,560.07,Q2_MidLow,Lost
18049,438,2,556.52,Q2_MidLow,Lost
13677,405,2,556.19,Q2_MidLow,Lost
13024,471,2,555.87,Q2_MidLow,Lost
15102,531,2,554.67,Q2_MidLow,Lost
18056,289,2,554.6,Q2_MidLow,Lapsed
16641,106,2,554.5,Q2_MidLow,At-Risk
15650,522,2,553.88,Q2_MidLow,Lost
17407,412,1,552.9,Q2_MidLow,Lost
17016,577,1,552.4,Q2_MidLow,Lost
12363,110,2,552.0,Q2_MidLow,At-Risk
16707,401,4,551.11,Q2_MidLow,Lost
18098,397,1,550.84,Q2_MidLow,Lost
17291,309,1,550.8,Q2_MidLow,Lapsed
15200,495,1,549.05,Q2_MidLow,Lost
16536,111,1,548.97,Q2_MidLow,At-Risk
16031,93,2,548.94,Q2_MidLow,At-Risk
15842,394,2,548.8,Q2_MidLow,Lost
13948,361,4,548.76,Q2_MidLow,Lapsed
18212,327,2,546.72,Q2_MidLow,Lapsed
12743,135,2,546.43,Q2_MidLow,At-Risk
15080,428,2,546.25,Q2_MidLow,Lost
17248,121,2,546.16,Q2_MidLow,At-Risk
17580,253,5,545.27,Q2_MidLow,Lapsed
13955,155,3,545.17,Q2_MidLow,At-Risk
15728,380,2,544.6,Q2_MidLow,Lost
18207,500,1,544.47,Q2_MidLow,Lost
16927,116,3,543.05,Q2_MidLow,At-Risk
17514,129,2,542.83,Q2_MidLow,At-Risk
13785,429,4,542.49,Q2_MidLow,Lost
16230,190,2,542.03,Q2_MidLow,Lapsed
16060,401,3,541.95,Q2_MidLow,Lost
16647,170,4,541.9,Q2_MidLow,At-Risk
17643,374,2,541.25,Q2_MidLow,Lost
16576,421,2,540.87,Q2_MidLow,Lost
12819,459,1,540.52,Q2_MidLow,Lost
12958,401,2,539.49,Q2_MidLow,Lost
17524,362,3,539.14,Q2_MidLow,Lapsed
13961,393,1,538.4,Q2_MidLow,Lost
17269,386,1,537.46,Q2_MidLow,Lost
18140,474,1,536.41,Q2_MidLow,Lost
15890,395,5,535.65,Q2_MidLow,Lost
16142,250,1,535.34,Q2_MidLow,Lapsed
12988,293,1,535.32,Q2_MidLow,Lapsed
16935,382,3,535.1,Q2_MidLow,Lost
12810,535,2,534.99,Q2_MidLow,Lost
13807,368,3,534.8,Q2_MidLow,Lost
13385,330,1,534.57,Q2_MidLow,Lapsed
17443,220,1,534.24,Q2_MidLow,Lapsed
16785,410,1,533.78,Q2_MidLow,Lost
15433,214,2,533.3,Q2_MidLow,Lapsed
15825,173,1,532.94,Q2_MidLow,At-Risk
16021,396,2,532.25,Q2_MidLow,Lost
14940,418,2,531.49,Q2_MidLow,Lost
16583,374,2,531.4,Q2_MidLow,Lost
17765,159,4,530.8,Q2_MidLow,At-Risk
18159,302,1,530.15,Q2_MidLow,Lapsed
14002,135,2,529.73,Q2_MidLow,At-Risk
18191,262,2,529.4,Q2_MidLow,Lapsed
14616,243,5,527.78,Q2_MidLow,Lapsed
18011,374,2,527.03,Q2_MidLow,Lost
16421,377,3,526.27,Q2_MidLow,Lost
15683,118,2,524.54,Q2_MidLow,At-Risk
15891,227,1,524.52,Q2_MidLow,Lapsed
13605,388,2,522.67,Q2_MidLow,Lost
12956,307,4,521.89,Q2_MidLow,Lapsed
15689,120,3,521.03,Q2_MidLow,At-Risk
14647,202,2,519.97,Q2_MidLow,Lapsed
13977,412,1,519.81,Q2_MidLow,Lost
12777,458,1,519.45,Q2_MidLow,Lost
14807,391,2,519.29,Q2_MidLow,Lost
12825,522,2,518.63,Q2_MidLow,Lost
13600,313,2,518.42,Q2_MidLow,Lapsed
13553,675,1,517.8,Q2_MidLow,Lost
12979,730,1,517.7,Q2_MidLow,Lost
12977,157,4,517.63,Q2_MidLow,At-Risk
14311,243,2,516.45,Q2_MidLow,Lapsed
13043,274,1,516.42,Q2_MidLow,Lapsed
14429,404,1,516.28,Q2_MidLow,Lost
13859,327,2,515.86,Q2_MidLow,Lapsed
18243,415,1,515.78,Q2_MidLow,Lost
14949,470,4,515.0,Q2_MidLow,Lost
13642,216,4,514.72,Q2_MidLow,Lapsed
12897,205,4,514.25,Q2_MidLow,Lapsed
14722,148,3,513.37,Q2_MidLow,At-Risk
16829,157,2,513.32,Q2_MidLow,At-Risk
16402,265,2,511.4,Q2_MidLow,Lapsed
14552,152,3,511.28,Q2_MidLow,At-Risk
12361,288,4,511.25,Q2_MidLow,Lapsed
17110,166,3,510.7,Q2_MidLow,At-Risk
13367,432,1,510.2,Q2_MidLow,Lost
14008,433,1,509.04,Q2_MidLow,Lost
12436,100,1,509.01,Q2_MidLow,At-Risk
12907,396,2,508.91,Q2_MidLow,Lost
17391,164,2,508.8,Q2_MidLow,At-Risk
17276,403,1,508.39,Q2_MidLow,Lost
17335,384,2,508.0,Q2_MidLow,Lost
13885,190,2,506.8,Q2_MidLow,Lapsed
13123,473,2,506.75,Q2_MidLow,Lost
18203,158,4,504.42,Q2_MidLow,At-Risk
17630,170,2,503.6,Q2_MidLow,At-Risk
12376,390,2,503.15,Q2_MidLow,Lost
12419,386,2,503.01,Q2_MidLow,Lost
15138,394,1,502.52,Q2_MidLow,Lost
15881,313,5,501.39,Q2_MidLow,Lapsed
13116,139,1,501.14,Q2_MidLow,At-Risk
12366,634,1,500.24,Q2_MidLow,Lost
17256,108,5,498.93,Q2_MidLow,At-Risk
14171,99,2,498.79,Q2_MidLow,At-Risk
17053,131,1,498.48,Q2_MidLow,At-Risk
16820,96,1,497.61,Q2_MidLow,At-Risk
17923,283,3,497.0,Q2_MidLow,Lapsed
12943,559,2,496.5,Q2_MidLow,Lost
15278,562,4,496.16,Q2_MidLow,Lost
16977,396,4,496.0,Q2_MidLow,Lost
16799,433,2,495.98,Q2_MidLow,Lost
17995,282,3,495.48,Q2_MidLow,Lapsed
14319,425,1,494.85,Q2_MidLow,Lost
17823,422,2,494.25,Q2_MidLow,Lost
15447,331,5,492.88,Q2_MidLow,Lapsed
14270,332,1,492.65,Q2_MidLow,Lapsed
15507,172,1,492.36,Q2_MidLow,At-Risk
14310,433,1,492.1,Q2_MidLow,Lost
17106,390,1,491.23,Q2_MidLow,Lost
14663,431,2,490.6,Q2_MidLow,Lost
12983,599,1,490.08,Q2_MidLow,Lost
12634,536,2,490.0,Q2_MidLow,Lost
17476,396,2,489.86,Q2_MidLow,Lost
17715,201,2,489.6,Q2_MidLow,Lapsed
17925,373,1,488.16,Q2_MidLow,Lost
18280,278,2,488.15,Q2_MidLow,Lapsed
13412,621,1,487.35,Q2_MidLow,Lost
13733,411,2,487.03,Q2_MidLow,Lost
13675,152,2,486.82,Q2_MidLow,At-Risk
12443,733,1,485.31,Q2_MidLow,Lost
17996,380,3,482.33,Q2_MidLow,Lost
12542,485,2,481.88,Q2_MidLow,Lost
15174,323,2,481.46,Q2_MidLow,Lapsed
13161,314,2,478.88,Q2_MidLow,Lapsed
15589,256,3,478.53,Q2_MidLow,Lapsed
12447,244,1,476.49,Q2_MidLow,Lapsed
18176,359,1,476.35,Q2_MidLow,Lapsed
15780,184,3,475.28,Q2_MidLow,Lapsed
16552,243,2,475.02,Q2_MidLow,Lapsed
14599,391,2,474.54,Q2_MidLow,Lost
14322,430,4,474.1,Q2_MidLow,Lost
17104,424,1,474.03,Q2_MidLow,Lost
15349,159,2,473.81,Q2_MidLow,At-Risk
16635,407,1,473.0,Q2_MidLow,Lost
13194,136,2,472.78,Q2_MidLow,At-Risk
16473,165,4,470.83,Q2_MidLow,At-Risk
18083,398,1,470.73,Q2_MidLow,Lost
14058,463,2,469.19,Q2_MidLow,Lost
14369,643,2,469.13,Q2_MidLow,Lost
15387,493,1,468.65,Q2_MidLow,Lost
12554,449,1,468.5,Q2_MidLow,Lost
14491,176,2,468.13,Q2_MidLow,At-Risk
14727,275,3,467.93,Q2_MidLow,Lapsed
17294,670,2,467.79,Q2_MidLow,Lost
17187,227,2,467.71,Q2_MidLow,Lapsed
16390,537,3,467.5,Q2_MidLow,Lost
14148,234,2,466.29,Q2_MidLow,Lapsed
13248,125,2,465.68,Q2_MidLow,At-Risk
13698,597,2,465.53,Q2_MidLow,Lost
17140,248,1,465.32,Q2_MidLow,Lapsed
17040,138,2,463.25,Q2_MidLow,At-Risk
14627,380,1,462.75,Q2_MidLow,Lost
14331,125,2,462.66,Q2_MidLow,At-Risk
18031,379,1,462.1,Q2_MidLow,Lost
13624,389,1,462.08,Q2_MidLow,Lost
18284,432,1,461.68,Q2_MidLow,Lost
14575,489,1,460.71,Q2_MidLow,Lost
16310,415,2,460.08,Q2_MidLow,Lost
14118,429,1,458.45,Q2_MidLow,Lost
13957,418,3,458.25,Q2_MidLow,Lost
14011,481,2,457.82,Q2_MidLow,Lost
16069,418,1,457.7,Q2_MidLow,Lost
12564,262,1,456.9,Q2_MidLow,Lapsed
16039,424,2,456.4,Q2_MidLow,Lost
14296,422,2,456.4,Q2_MidLow,Lost
12999,197,3,455.88,Q2_MidLow,Lapsed
15585,177,1,455.3,Q2_MidLow,At-Risk
16765,295,2,454.75,Q2_MidLow,Lapsed
17067,725,3,454.54,Q2_MidLow,Lost
12459,606,1,454.36,Q2_MidLow,Lost
16481,683,1,453.38,Q2_MidLow,Lost
12729,114,1,453.01,Q2_MidLow,At-Risk
15418,426,2,452.32,Q2_MidLow,Lost
18100,551,1,451.56,Q2_MidLow,Lost
15802,143,1,451.42,Q2_MidLow,At-Risk
15961,380,1,451.29,Q2_MidLow,Lost
12831,263,3,451.11,Q2_MidLow,Lapsed
16870,470,1,450.16,Q2_MidLow,Lost
13150,485,3,449.97,Q2_MidLow,Lost
13489,106,4,449.52,Q2_MidLow,At-Risk
15126,537,2,449.49,Q2_MidLow,Lost
16939,489,3,449.0,Q2_MidLow,Lost
18201,723,1,447.53,Q2_MidLow,Lost
16095,457,1,447.05,Q2_MidLow,Lost
13754,152,3,447.05,Q2_MidLow,At-Risk
14149,221,1,446.62,Q2_MidLow,Lapsed
17070,115,2,445.32,Q2_MidLow,At-Risk
14010,566,2,445.15,Q2_MidLow,Lost
14328,439,1,445.05,Q2_MidLow,Lost
18134,599,2,445.0,Q2_MidLow,Lost
12788,464,4,444.9,Q2_MidLow,Lost
16424,192,2,443.06,Q2_MidLow,Lapsed
18222,93,1,443.0,Q2_MidLow,At-Risk
14996,482,2,442.29,Q2_MidLow,Lost
17699,477,2,442.0,Q2_MidLow,Lost
13738,397,1,440.93,Q2_MidLow,Lost
18233,326,1,440.0,Q2_MidLow,Lapsed
14979,736,1,439.46,Q2_MidLow,Lost
13086,383,1,439.33,Q2_MidLow,Lost
17718,233,2,439.18,Q2_MidLow,Lapsed
13432,572,2,439.1,Q2_MidLow,Lost
13358,269,1,439.03,Q2_MidLow,Lapsed
13964,388,2,438.9,Q2_MidLow,Lost
17729,597,1,438.65,Q2_MidLow,Lost
15859,433,1,438.46,Q2_MidLow,Lost
17807,396,3,437.87,Q2_MidLow,Lost
14846,428,1,437.4,Q2_MidLow,Lost
16888,401,3,437.15,Q2_MidLow,Lost
12672,330,2,437.05,Q2_MidLow,Lapsed
14877,419,2,437.0,Q2_MidLow,Lost
17178,732,1,436.71,Q2_MidLow,Lost
14123,734,1,436.18,Q2_MidLow,Lost
16084,300,1,436.18,Q2_MidLow,Lapsed
16166,429,2,435.83,Q2_MidLow,Lost
15323,563,3,434.6,Q2_MidLow,Lost
14238,327,3,434.23,Q2_MidLow,Lapsed
18029,643,1,433.77,Q2_MidLow,Lost
12493,166,2,433.74,Q2_MidLow,At-Risk
15613,611,1,433.72,Q2_MidLow,Lost
16522,436,2,433.36,Q2_MidLow,Lost
17687,421,1,432.68,Q2_MidLow,Lost
16604,563,2,432.45,Q2_MidLow,Lost
14042,726,1,431.98,Q2_MidLow,Lost
15488,93,5,431.92,Q2_MidLow,At-Risk
17842,603,1,430.69,Q2_MidLow,Lost
15461,461,2,429.7,Q2_MidLow,Lost
15230,240,2,429.6,Q2_MidLow,Lapsed
13413,640,6,429.44,Q2_MidLow,Lost
15915,402,1,429.21,Q2_MidLow,Lost
16324,129,3,428.68,Q2_MidLow,At-Risk
18089,447,1,428.45,Q2_MidLow,Lost
17285,629,2,428.34,Q2_MidLow,Lost
18285,661,1,427.0,Q2_MidLow,Lost
17740,390,6,426.9,Q2_MidLow,Lost
18152,647,1,426.69,Q2_MidLow,Lost
14288,214,1,426.6,Q2_MidLow,Lapsed
15966,451,1,426.53,Q2_MidLow,Lost
15217,564,1,426.24,Q2_MidLow,Lost
13703,319,2,425.56,Q2_MidLow,Lapsed
17103,723,1,424.3,Q2_MidLow,Lost
16541,736,1,424.03,Q2_MidLow,Lost
16913,291,3,423.91,Q2_MidLow,Lapsed
