CustomerID,Recency,Frequency,Monetary,AvgOrderValue,FirstPurchase,LastPurchase,Country
14942,402,4,746.56,186.64,2009-12-10,2010-11-03,United Kingdom
14050,32,2,746.36,373.18,2011-08-25,2011-11-08,United Kingdom
16465,421,2,746.24,373.12,2010-09-21,2010-10-15,United Kingdom
18190,193,5,745.62,149.12,2009-12-22,2011-05-31,United Kingdom
14228,438,3,745.5,248.5,2010-06-11,2010-09-28,United Kingdom
13950,12,4,745.06,186.27,2011-04-07,2011-11-28,United Kingdom
13236,25,2,744.85,372.42,2011-08-25,2011-11-15,United Kingdom
12871,85,3,744.02,248.01,2010-09-26,2011-09-16,United Kingdom
13354,72,1,743.53,743.53,2011-09-29,2011-09-29,United Kingdom
13713,409,3,743.26,247.75,2010-05-05,2010-10-27,United Kingdom
17038,31,2,743.17,371.59,2010-10-20,2011-11-09,United Kingdom
16730,53,3,743.11,247.7,2011-01-24,2011-10-18,United Kingdom
15420,435,6,743.0,123.83,2009-12-05,2010-10-01,United Kingdom
14302,431,3,742.9,247.63,2009-12-02,2010-10-05,United Kingdom
17005,471,2,742.36,371.18,2010-04-30,2010-08-26,United Kingdom
12465,18,2,742.19,371.1,2011-06-23,2011-11-22,Belgium
15720,25,2,741.92,370.96,2010-06-07,2011-11-15,United Kingdom
18275,579,2,741.85,370.93,2009-12-08,2010-05-10,United Kingdom
13721,37,2,741.54,370.77,2010-11-09,2011-11-03,United Kingdom
12603,22,1,739.2,739.2,2011-11-18,2011-11-18,Germany
15922,374,1,739.0,739.0,2010-12-01,2010-12-01,United Kingdom
15462,95,4,737.05,184.26,2010-09-20,2011-09-06,United Kingdom
16075,503,2,736.93,368.47,2010-05-24,2010-07-25,United Kingdom
13780,8,3,735.82,245.27,2010-10-28,2011-12-02,United Kingdom
15045,152,2,735.66,367.83,2011-03-27,2011-07-11,United Kingdom
12527,82,5,735.51,147.1,2010-06-28,2011-09-19,Germany
17430,33,4,735.17,183.79,2010-08-17,2011-11-07,United Kingdom
13286,601,1,734.91,734.91,2010-04-18,2010-04-18,United Kingdom
15938,113,9,734.81,81.65,2010-06-01,2011-08-19,United Kingdom
17756,376,3,733.7,244.57,2010-11-10,2010-11-29,United Kingdom
17964,32,2,733.46,366.73,2010-12-02,2011-11-08,United Kingdom
17615,131,6,733.2,122.2,2010-08-11,2011-08-01,United Kingdom
12537,409,1,732.94,732.94,2010-10-27,2010-10-27,Sweden
13575,24,5,732.07,146.41,2011-06-16,2011-11-16,United Kingdom
17825,599,4,731.96,182.99,2009-12-14,2010-04-20,United Kingdom
17548,234,4,731.26,182.82,2010-11-08,2011-04-20,United Kingdom
17681,598,5,731.2,146.24,2010-01-15,2010-04-21,United Kingdom
17999,38,3,730.9,243.63,2010-11-26,2011-11-02,United Kingdom
14778,128,2,730.86,365.43,2011-02-04,2011-08-04,United Kingdom
13921,403,4,730.7,182.68,2009-12-18,2010-11-02,United Kingdom
17834,415,2,730.47,365.24,2010-09-20,2010-10-21,United Kingdom
13452,260,3,729.8,243.27,2010-08-24,2011-03-25,United Kingdom
12925,5,3,729.33,243.11,2010-04-26,2011-12-05,United Kingdom
18163,585,1,728.84,728.84,2010-05-04,2010-05-04,United Kingdom
12786,610,1,728.5,728.5,2010-04-09,2010-04-09,Netherlands
17547,376,2,727.85,363.92,2010-02-12,2010-11-29,United Kingdom
17374,219,3,727.11,242.37,2010-11-09,2011-05-05,United Kingdom
12519,64,2,726.54,363.27,2010-08-20,2011-10-07,Germany
12723,4,5,725.07,145.01,2011-10-05,2011-12-06,France
18187,632,1,724.89,724.89,2010-03-18,2010-03-18,United Kingdom
13729,436,3,724.73,241.58,2010-01-24,2010-09-30,United Kingdom
14798,53,8,724.31,90.54,2010-03-01,2011-10-18,United Kingdom
17572,72,10,723.01,72.3,2009-12-15,2011-09-29,United Kingdom
15368,22,2,722.74,361.37,2010-11-10,2011-11-18,United Kingdom
13264,443,1,722.56,722.56,2010-09-23,2010-09-23,United Kingdom
17561,20,4,722.34,180.59,2009-12-06,2011-11-20,United Kingdom
13057,531,3,722.09,240.7,2010-03-18,2010-06-27,United Kingdom
13441,92,2,720.9,360.45,2010-10-04,2011-09-09,United Kingdom
16023,47,3,719.81,239.94,2011-03-18,2011-10-24,United Kingdom
14179,41,2,719.78,359.89,2011-10-18,2011-10-30,United Kingdom
16415,45,3,719.44,239.81,2010-02-01,2011-10-26,United Kingdom
13537,426,2,717.85,358.93,2010-09-14,2010-10-10,United Kingdom
13604,659,1,717.62,717.62,2010-02-19,2010-02-19,United Kingdom
16269,438,1,717.57,717.57,2010-09-28,2010-09-28,United Kingdom
12573,228,5,717.41,143.48,2010-08-31,2011-04-26,France
12890,25,2,717.27,358.63,2010-11-17,2011-11-15,United Kingdom
16526,172,2,717.21,358.6,2010-05-04,2011-06-21,United Kingdom
15274,5,2,716.57,358.29,2011-11-21,2011-12-05,United Kingdom
12535,92,2,716.35,358.18,2011-06-06,2011-09-09,France
16274,374,1,715.9,715.9,2010-12-01,2010-12-01,United Kingdom
12492,64,3,715.21,238.4,2010-11-01,2011-10-07,Germany
15330,33,2,714.96,357.48,2011-10-10,2011-11-07,United Kingdom
17051,195,4,714.39,178.6,2010-03-21,2011-05-29,United Kingdom
13512,261,4,713.39,178.35,2010-05-05,2011-03-24,United Kingdom
14026,471,2,713.11,356.55,2010-03-24,2010-08-26,United Kingdom
13147,11,4,712.8,178.2,2011-09-01,2011-11-29,United Kingdom
17761,33,1,712.78,712.78,2011-11-07,2011-11-07,United Kingdom
14470,12,3,712.04,237.35,2010-10-05,2011-11-28,United Kingdom
15127,66,2,711.5,355.75,2010-07-08,2011-10-05,United Kingdom
16885,16,4,710.74,177.68,2010-11-19,2011-11-24,United Kingdom
13103,40,3,709.64,236.55,2010-05-11,2011-10-31,United Kingdom
13927,75,2,708.26,354.13,2010-09-28,2011-09-26,United Kingdom
12485,530,1,708.1,708.1,2010-06-28,2010-06-28,Sweden
14398,402,2,707.79,353.9,2010-06-30,2010-11-03,United Kingdom
16449,198,2,707.69,353.84,2011-03-04,2011-05-26,United Kingdom
12453,135,1,707.09,707.09,2011-07-28,2011-07-28,Austria
16364,12,2,707.04,353.52,2011-07-25,2011-11-28,United Kingdom
13626,253,2,707.04,353.52,2010-11-25,2011-04-01,United Kingdom
16309,107,2,706.57,353.29,2011-04-13,2011-08-25,United Kingdom
17976,373,1,706.38,706.38,2010-12-02,2010-12-02,United Kingdom
14880,78,3,706.19,235.4,2011-02-24,2011-09-23,United Kingdom
16015,4,3,705.39,235.13,2011-10-21,2011-12-06,United Kingdom
16882,67,3,705.12,235.04,2011-01-26,2011-10-04,United Kingdom
12612,75,1,704.04,704.04,2011-09-26,2011-09-26,Germany
12883,25,4,703.47,175.87,2011-09-11,2011-11-15,United Kingdom
18082,26,1,703.37,703.37,2011-11-14,2011-11-14,United Kingdom
15103,32,2,703.36,351.68,2011-09-14,2011-11-08,United Kingdom
15901,17,7,703.22,100.46,2010-06-14,2011-11-23,United Kingdom
14699,215,4,702.6,175.65,2010-07-02,2011-05-09,United Kingdom
16997,289,3,702.0,234.0,2011-01-18,2011-02-24,United Kingdom
14324,410,2,701.61,350.81,2010-01-15,2010-10-26,United Kingdom
13833,160,2,701.36,350.68,2010-10-31,2011-07-03,United Kingdom
14356,80,2,701.23,350.62,2011-09-19,2011-09-21,United Kingdom
17163,22,4,699.78,174.95,2010-02-02,2011-11-18,United Kingdom
13242,113,7,699.4,99.91,2010-02-09,2011-08-19,United Kingdom
16018,40,4,698.13,174.53,2009-12-07,2011-10-31,United Kingdom
15053,5,3,697.79,232.6,2011-03-03,2011-12-05,United Kingdom
14497,310,2,697.06,348.53,2010-02-04,2011-02-03,United Kingdom
13596,6,2,697.04,348.52,2011-11-27,2011-12-04,United Kingdom
15700,173,2,696.68,348.34,2011-06-19,2011-06-20,United Kingdom
15995,415,1,696.19,696.19,2010-10-21,2010-10-21,United Kingdom
16704,619,2,695.66,347.83,2010-02-05,2010-03-31,United Kingdom
14959,65,4,695.42,173.86,2011-02-16,2011-10-06,United Kingdom
13101,235,4,695.4,173.85,2010-01-27,2011-04-19,United Kingdom
14111,15,4,692.85,173.21,2011-04-12,2011-11-25,United Kingdom
17733,39,2,692.19,346.1,2011-03-23,2011-11-01,United Kingdom
12817,282,3,690.98,230.33,2010-10-01,2011-03-03,Austria
15184,30,4,689.95,172.49,2009-12-16,2011-11-10,United Kingdom
16545,165,2,689.82,344.91,2010-11-29,2011-06-28,United Kingdom
17502,10,4,689.1,172.27,2011-11-10,2011-11-30,United Kingdom
15361,362,4,689.07,172.27,2010-06-14,2010-12-13,United Kingdom
12837,174,2,688.41,344.2,2010-05-19,2011-06-19,United Kingdom
12450,157,5,688.2,137.64,2010-08-22,2011-07-06,Spain
18017,82,4,688.0,172.0,2010-10-04,2011-09-19,United Kingdom
17962,143,4,687.42,171.85,2010-01-13,2011-07-20,United Kingdom
16343,17,3,687.07,229.02,2010-10-28,2011-11-23,United Kingdom
14809,622,2,686.76,343.38,2010-03-28,2010-03-28,United Kingdom
15880,370,1,686.56,686.56,2010-12-05,2010-12-05,United Kingdom
13898,326,2,686.4,343.2,2010-10-24,2011-01-18,United Kingdom
16824,16,3,686.24,228.75,2010-11-11,2011-11-24,United Kingdom
17935,139,7,686.14,98.02,2009-12-04,2011-07-24,United Kingdom
12658,19,1,686.05,686.05,2011-11-21,2011-11-21,Germany
15257,284,2,685.9,342.95,2010-10-21,2011-03-01,United Kingdom
15219,177,2,685.45,342.73,2010-03-01,2011-06-16,United Kingdom
18123,25,3,684.59,228.2,2010-07-14,2011-11-15,United Kingdom
13585,531,3,684.54,228.18,2009-12-01,2010-06-27,United Kingdom
16495,4,3,684.41,228.14,2011-03-08,2011-12-06,United Kingdom
15669,41,4,684.34,171.09,2011-03-21,2011-10-30,United Kingdom
16601,41,3,684.25,228.08,2010-03-26,2011-10-30,United Kingdom
15207,417,3,683.92,227.97,2010-06-10,2010-10-19,United Kingdom
17874,186,6,683.46,113.91,2011-03-29,2011-06-07,United Kingdom
14222,178,1,683.17,683.17,2011-06-15,2011-06-15,United Kingdom
15582,25,3,682.91,227.64,2011-05-03,2011-11-15,United Kingdom
13987,380,2,682.54,341.27,2010-11-04,2010-11-25,United Kingdom
12601,190,6,681.26,113.54,2010-10-31,2011-06-03,Germany
12478,4,1,680.99,680.99,2011-12-06,2011-12-06,Greece
18271,610,2,680.85,340.43,2009-12-08,2010-04-09,United Kingdom
13524,41,5,680.18,136.04,2011-05-04,2011-10-30,United Kingdom
13809,306,3,679.7,226.57,2010-09-05,2011-02-07,Cyprus
14151,674,2,679.45,339.73,2009-12-23,2010-02-04,United Kingdom
13430,19,2,679.45,339.73,2011-09-14,2011-11-21,United Kingdom
14563,510,2,679.44,339.72,2010-04-26,2010-07-18,United Kingdom
17782,383,2,679.02,339.51,2010-11-22,2010-11-22,United Kingdom
16646,450,1,678.8,678.8,2010-09-16,2010-09-16,United Kingdom
14182,444,4,678.77,169.69,2010-04-22,2010-09-22,United Kingdom
13925,93,4,678.25,169.56,2011-07-28,2011-09-08,United Kingdom
13974,50,2,677.72,338.86,2010-05-06,2011-10-21,United Kingdom
13040,9,2,676.99,338.5,2011-11-06,2011-12-01,United Kingdom
17462,61,2,675.69,337.85,2011-02-28,2011-10-10,United Kingdom
13325,82,1,675.3,675.3,2011-09-19,2011-09-19,United Kingdom
13355,123,1,674.7,674.7,2011-08-09,2011-08-09,United Kingdom
13951,177,3,674.45,224.82,2011-02-18,2011-06-16,United Kingdom
15562,352,3,673.38,224.46,2009-12-13,2010-12-23,United Kingdom
14504,48,4,673.26,168.32,2011-03-06,2011-10-23,United Kingdom
18121,150,2,673.1,336.55,2011-07-08,2011-07-13,United Kingdom
16648,43,3,672.8,224.27,2010-04-28,2011-10-28,United Kingdom
16226,204,5,672.17,134.43,2010-10-22,2011-05-20,United Kingdom
17011,31,3,671.7,223.9,2010-02-26,2011-11-09,United Kingdom
17709,170,5,671.01,134.2,2010-04-15,2011-06-23,United Kingdom
13398,193,2,670.34,335.17,2010-09-17,2011-05-31,United Kingdom
17418,43,3,670.06,223.35,2010-11-17,2011-10-28,United Kingdom
13741,72,3,668.43,222.81,2011-05-06,2011-09-29,United Kingdom
16268,72,2,667.65,333.83,2011-09-29,2011-09-29,United Kingdom
13217,123,4,666.48,166.62,2010-02-22,2011-08-09,United Kingdom
17777,25,3,665.86,221.95,2011-08-31,2011-11-15,United Kingdom
17105,160,2,665.78,332.89,2011-02-06,2011-07-03,United Kingdom
14452,11,4,665.59,166.4,2010-07-06,2011-11-29,United Kingdom
16056,46,1,664.85,664.85,2011-10-25,2011-10-25,United Kingdom
16132,545,2,664.2,332.1,2010-03-22,2010-06-13,United Kingdom
15643,192,3,664.0,221.33,2011-03-02,2011-06-01,United Kingdom
14720,6,3,663.81,221.27,2011-08-05,2011-12-04,United Kingdom
13474,237,3,663.79,221.26,2010-08-01,2011-04-17,United Kingdom
16573,85,2,663.61,331.8,2011-02-22,2011-09-16,United Kingdom
15350,374,2,663.25,331.63,2010-11-21,2010-12-01,United Kingdom
17852,12,5,663.21,132.64,2009-12-08,2011-11-28,United Kingdom
17371,18,6,662.55,110.43,2009-12-08,2011-11-22,United Kingdom
13864,387,1,662.4,662.4,2010-11-18,2010-11-18,United Kingdom
16862,548,4,662.33,165.58,2010-01-07,2010-06-10,United Kingdom
14425,435,3,661.39,220.46,2009-12-02,2010-10-01,United Kingdom
13028,23,2,661.32,330.66,2011-10-25,2011-11-17,United Kingdom
12386,338,2,660.8,330.4,2010-12-08,2011-01-06,Australia
16887,36,3,660.72,220.24,2009-12-01,2011-11-04,United Kingdom
13820,419,3,660.65,220.22,2010-01-28,2010-10-17,United Kingdom
17375,200,4,660.55,165.14,2010-10-04,2011-05-24,United Kingdom
16428,414,3,660.28,220.09,2010-07-30,2010-10-22,United Kingdom
14603,275,1,660.0,660.0,2011-03-10,2011-03-10,United Kingdom
15405,190,2,659.84,329.92,2010-05-12,2011-06-03,United Kingdom
15492,29,2,659.46,329.73,2011-09-26,2011-11-11,United Kingdom
13518,86,1,659.44,659.44,2011-09-15,2011-09-15,United Kingdom
13759,34,2,659.41,329.71,2011-09-29,2011-11-06,United Kingdom
13622,697,1,658.95,658.95,2010-01-12,2010-01-12,United Kingdom
14150,36,2,658.64,329.32,2010-12-15,2011-11-04,United Kingdom
17779,22,3,658.57,219.52,2011-07-19,2011-11-18,United Kingdom
13433,502,4,658.32,164.58,2010-01-12,2010-07-26,United Kingdom
15715,556,5,658.02,131.6,2010-03-30,2010-06-02,United Kingdom
16696,136,4,657.9,164.48,2011-04-05,2011-07-27,United Kingdom
15648,205,2,657.35,328.67,2011-03-17,2011-05-19,United Kingdom
17459,44,2,657.3,328.65,2011-10-10,2011-10-27,United Kingdom
16157,16,3,656.69,218.9,2011-09-28,2011-11-24,United Kingdom
16708,46,1,656.63,656.63,2011-10-25,2011-10-25,United Kingdom
14558,655,3,655.5,218.5,2009-12-08,2010-02-23,United Kingdom
16117,190,3,654.4,218.13,2010-04-27,2011-06-03,United Kingdom
17398,115,3,653.38,217.79,2011-03-29,2011-08-17,United Kingdom
13496,11,2,653.33,326.67,2010-12-15,2011-11-29,United Kingdom
15205,86,2,653.24,326.62,2011-08-04,2011-09-15,United Kingdom
17523,12,4,652.74,163.19,2011-11-20,2011-11-28,United Kingdom
14034,23,3,651.82,217.27,2011-07-05,2011-11-17,United Kingdom
17963,472,4,651.51,162.88,2010-01-19,2010-08-25,United Kingdom
13840,417,1,651.4,651.4,2010-10-19,2010-10-19,United Kingdom
12855,373,4,650.94,162.74,2010-11-02,2010-12-02,United Kingdom
16734,53,3,650.51,216.84,2011-08-17,2011-10-18,United Kingdom
16969,40,3,650.41,216.8,2011-06-01,2011-10-31,United Kingdom
15276,67,4,649.53,162.38,2010-10-01,2011-10-04,United Kingdom
12844,30,4,648.6,162.15,2010-04-25,2011-11-10,United Kingdom
16412,54,5,647.23,129.45,2010-02-04,2011-10-17,United Kingdom
14024,122,3,645.74,215.25,2010-11-14,2011-08-10,United Kingdom
17380,435,3,645.0,215.0,2010-06-23,2010-10-01,United Kingdom
12719,6,2,644.95,322.48,2011-10-05,2011-12-04,France
16185,17,3,644.72,214.91,2010-05-24,2011-11-23,United Kingdom
17312,139,3,644.3,214.77,2011-07-03,2011-07-24,United Kingdom
13237,388,1,643.0,643.0,2010-11-17,2010-11-17,United Kingdom
16431,214,3,642.81,214.27,2011-02-15,2011-05-10,United Kingdom
15297,11,3,641.94,213.98,2011-10-07,2011-11-29,United Kingdom
16399,20,3,641.82,213.94,2010-11-15,2011-11-20,United Kingdom
14537,58,2,641.4,320.7,2010-03-26,2011-10-13,United Kingdom
12365,292,2,641.38,320.69,2011-02-21,2011-02-21,Cyprus
12624,107,2,641.13,320.57,2011-06-15,2011-08-25,France
13318,2,3,640.76,213.59,2011-11-02,2011-12-08,United Kingdom
12538,30,2,640.45,320.23,2010-11-26,2011-11-10,Spain
16368,3,3,640.21,213.4,2010-09-30,2011-12-07,United Kingdom
12880,382,2,640.13,320.07,2010-05-14,2010-11-23,United Kingdom
15183,548,3,639.93,213.31,2010-05-04,2010-06-10,United Kingdom
12734,353,3,639.65,213.22,2010-11-12,2010-12-22,France
17998,381,3,639.24,213.08,2009-12-01,2010-11-24,United Kingdom
12699,418,1,638.11,638.11,2010-10-18,2010-10-18,Germany
14664,20,2,637.89,318.95,2011-11-06,2011-11-20,United Kingdom
17134,107,3,637.1,212.37,2010-09-23,2011-08-25,United Kingdom
15829,100,2,636.14,318.07,2011-07-22,2011-09-01,United Kingdom
16534,643,1,635.9,635.9,2010-03-07,2010-03-07,United Kingdom
17334,303,3,635.15,211.72,2010-10-29,2011-02-10,United Kingdom
17985,23,1,634.95,634.95,2011-11-17,2011-11-17,United Kingdom
14594,8,2,634.83,317.41,2010-12-01,2011-12-02,United Kingdom
14365,395,2,634.68,317.34,2010-01-27,2010-11-10,United Kingdom
16330,18,7,634.33,90.62,2010-02-15,2011-11-22,United Kingdom
14219,5,3,633.83,211.28,2010-08-03,2011-12-05,United Kingdom
15666,473,2,632.94,316.47,2010-08-01,2010-08-24,United Kingdom
13540,468,3,632.39,210.8,2010-02-22,2010-08-29,United Kingdom
14237,374,2,632.14,316.07,2010-04-28,2010-12-01,United Kingdom
18183,228,2,632.07,316.04,2011-03-10,2011-04-26,United Kingdom
13822,6,2,632.0,316.0,2011-10-30,2011-12-04,United Kingdom
13444,375,2,631.68,315.84,2010-07-21,2010-11-30,United Kingdom
14381,53,2,631.34,315.67,2010-09-14,2011-10-18,United Kingdom
13706,303,2,631.17,315.58,2010-03-23,2011-02-10,United Kingdom
16193,237,2,630.43,315.21,2010-10-25,2011-04-17,United Kingdom
15016,173,5,630.3,126.06,2010-06-14,2011-06-20,United Kingdom
18101,12,5,629.16,125.83,2010-02-03,2011-11-28,United Kingdom
13525,15,2,628.78,314.39,2011-04-05,2011-11-25,United Kingdom
14283,464,4,628.44,157.11,2010-05-19,2010-09-02,United Kingdom
16158,523,9,628.32,69.81,2009-12-05,2010-07-05,United Kingdom
16022,261,1,628.28,628.28,2011-03-24,2011-03-24,United Kingdom
14455,433,4,628.21,157.05,2010-08-01,2010-10-03,United Kingdom
13480,417,2,627.82,313.91,2010-01-29,2010-10-19,United Kingdom
14036,285,1,626.65,626.65,2011-02-28,2011-02-28,United Kingdom
17392,307,3,626.56,208.85,2010-09-15,2011-02-06,United Kingdom
13914,12,2,626.45,313.23,2011-11-03,2011-11-28,United Kingdom
14793,22,2,625.9,312.95,2010-06-22,2011-11-18,United Kingdom
16715,79,2,625.52,312.76,2010-05-26,2011-09-22,United Kingdom
14169,431,2,624.43,312.22,2010-09-21,2010-10-05,United Kingdom
13776,429,2,623.98,311.99,2010-10-07,2010-10-07,United Kingdom
16750,45,5,623.93,124.79,2011-04-21,2011-10-26,United Kingdom
15147,241,1,623.5,623.5,2011-04-13,2011-04-13,United Kingdom
16792,283,5,623.46,124.69,2010-01-04,2011-03-02,United Kingdom
15258,169,2,623.16,311.58,2011-05-06,2011-06-24,United Kingdom
12575,458,2,622.82,311.41,2010-07-01,2010-09-08,France
14115,502,2,622.67,311.34,2010-02-11,2010-07-26,United Kingdom
13836,400,2,620.37,310.19,2010-10-21,2010-11-05,United Kingdom
14339,243,2,620.27,310.14,2010-10-07,2011-04-11,United Kingdom
12667,59,1,620.13,620.13,2011-10-12,2011-10-12,Finland
14529,61,3,620.04,206.68,2011-08-21,2011-10-10,United Kingdom
16776,61,2,619.85,309.92,2010-10-20,2011-10-10,United Kingdom
13020,563,2,618.96,309.48,2010-02-18,2010-05-26,United Kingdom
14079,125,2,618.73,309.37,2010-01-26,2011-08-07,United Kingdom
13493,276,2,618.63,309.32,2011-02-25,2011-03-09,Switzerland
16613,71,1,618.59,618.59,2011-09-30,2011-09-30,United Kingdom
12596,52,2,618.27,309.14,2011-04-11,2011-10-19,Spain
13301,104,4,618.09,154.52,2011-02-20,2011-08-28,United Kingdom
15956,552,2,617.6,308.8,2009-12-13,2010-06-06,United Kingdom
14377,192,2,617.05,308.52,2011-03-22,2011-06-01,United Kingdom
13369,366,1,616.56,616.56,2010-12-09,2010-12-09,United Kingdom
16311,18,2,616.26,308.13,2011-10-21,2011-11-22,United Kingdom
17639,277,6,615.17,102.53,2010-08-13,2011-03-08,United Kingdom
15275,38,1,615.14,615.14,2011-11-02,2011-11-02,United Kingdom
14077,41,6,615.08,102.51,2010-11-09,2011-10-30,United Kingdom
16847,44,2,614.89,307.45,2010-03-31,2011-10-27,United Kingdom
15748,41,3,614.76,204.92,2010-09-16,2011-10-30,United Kingdom
16566,16,5,614.66,122.93,2011-02-20,2011-11-24,United Kingdom
16844,563,2,614.34,307.17,2010-05-06,2010-05-26,United Kingdom
14570,281,3,613.75,204.58,2010-09-22,2011-03-04,United Kingdom
13832,20,2,613.69,306.84,2010-10-13,2011-11-20,United Kingdom
17035,246,4,613.59,153.4,2009-12-03,2011-04-08,United Kingdom
15362,449,2,613.08,306.54,2009-12-01,2010-09-17,United Kingdom
16116,212,1,612.78,612.78,2011-05-12,2011-05-12,United Kingdom
16178,139,2,612.6,306.3,2010-11-03,2011-07-24,United Kingdom
16589,72,4,612.36,153.09,2010-09-15,2011-09-29,United Kingdom
12513,113,1,612.29,612.29,2011-08-19,2011-08-19,France
13008,324,3,612.13,204.04,2009-12-16,2011-01-20,United Kingdom
15232,114,2,612.06,306.03,2011-07-22,2011-08-18,United Kingdom
17209,650,3,611.6,203.87,2009-12-03,2010-02-28,United Kingdom
16922,573,1,611.08,611.08,2010-05-16,2010-05-16,United Kingdom
13731,220,2,610.59,305.29,2011-04-07,2011-05-04,United Kingdom
14636,37,2,609.85,304.93,2011-03-16,2011-11-03,United Kingdom
17325,281,3,609.57,203.19,2010-03-08,2011-03-04,United Kingdom
17707,186,8,609.3,76.16,2009-12-07,2011-06-07,United Kingdom
16675,442,2,608.86,304.43,2010-08-18,2010-09-24,United Kingdom
13933,110,2,608.79,304.4,2011-07-14,2011-08-22,United Kingdom
15018,39,3,607.46,202.49,2010-12-07,2011-11-01,United Kingdom
15717,235,5,607.0,121.4,2010-04-26,2011-04-19,United Kingdom
17473,409,2,607.0,303.5,2010-09-09,2010-10-27,United Kingdom
17119,4,2,606.91,303.46,2011-10-11,2011-12-06,United Kingdom
15158,46,2,606.02,303.01,2010-11-03,2011-10-25,United Kingdom
16590,401,2,605.9,302.95,2010-10-21,2010-11-04,United Kingdom
17507,262,2,605.58,302.79,2011-02-03,2011-03-23,United Kingdom
16780,101,3,605.55,201.85,2010-10-28,2011-08-31,United Kingdom
14323,115,2,605.06,302.53,2011-04-15,2011-08-17,United Kingdom
13558,6,4,605.06,151.26,2011-10-02,2011-12-04,United Kingdom
16321,73,7,604.55,86.36,2009-12-01,2011-09-28,Australia
12944,36,2,604.51,302.26,2010-12-20,2011-11-04,United Kingdom
17270,470,2,604.4,302.2,2009-12-07,2010-08-27,United Kingdom
14611,444,2,604.33,302.16,2010-04-20,2010-09-22,United Kingdom
14417,388,1,604.2,604.2,2010-11-17,2010-11-17,United Kingdom
12556,51,2,603.71,301.85,2011-07-11,2011-10-20,Spain
13106,134,2,603.46,301.73,2010-10-22,2011-07-29,United Kingdom
12707,292,1,603.42,603.42,2011-02-21,2011-02-21,France
18264,499,1,603.25,603.25,2010-07-29,2010-07-29,United Kingdom
16445,34,4,602.73,150.68,2010-10-24,2011-11-06,United Kingdom
16080,82,4,602.56,150.64,2010-09-15,2011-09-19,United Kingdom
17890,323,2,602.09,301.05,2010-12-13,2011-01-21,United Kingdom
14670,281,3,602.0,200.67,2009-12-07,2011-03-04,United Kingdom
12654,11,5,601.98,120.4,2011-02-17,2011-11-29,Germany
14254,433,1,601.03,601.03,2010-10-03,2010-10-03,United Kingdom
12420,64,1,600.39,600.39,2011-10-07,2011-10-07,Cyprus
17745,478,2,600.34,300.17,2010-06-02,2010-08-19,United Kingdom
18211,26,5,600.07,120.01,2011-03-06,2011-11-14,United Kingdom
17678,264,2,599.76,299.88,2010-04-15,2011-03-21,United Kingdom
12521,143,1,599.68,599.68,2011-07-20,2011-07-20,Germany
14965,97,2,599.0,299.5,2011-09-04,2011-09-04,United Kingdom
14569,2,4,598.98,149.75,2010-04-15,2011-12-08,United Kingdom
13311,5,2,598.57,299.29,2011-07-12,2011-12-05,United Kingdom
17845,556,4,598.19,149.55,2010-05-12,2010-06-02,United Kingdom
15424,255,3,597.78,199.26,2010-09-02,2011-03-30,United Kingdom
14170,376,3,597.33,199.11,2010-11-09,2010-11-29,United Kingdom
13684,286,4,596.98,149.25,2010-03-28,2011-02-27,United Kingdom
15631,643,1,596.67,596.67,2010-03-07,2010-03-07,United Kingdom
15346,333,3,596.12,198.71,2010-10-04,2011-01-11,United Kingdom
17658,26,2,595.42,297.71,2011-05-12,2011-11-14,United Kingdom
14771,622,2,594.62,297.31,2009-12-03,2010-03-28,United Kingdom
15929,645,1,594.0,594.0,2010-03-05,2010-03-05,United Kingdom
15442,249,1,594.0,594.0,2011-04-05,2011-04-05,United Kingdom
14746,407,4,593.5,148.38,2010-10-12,2010-10-29,United Kingdom
18232,82,4,592.97,148.24,2011-05-26,2011-09-19,United Kingdom
13472,464,2,592.24,296.12,2010-06-02,2010-09-02,United Kingdom
17815,394,1,591.96,591.96,2010-11-11,2010-11-11,United Kingdom
17156,492,1,591.87,591.87,2010-08-05,2010-08-05,United Kingdom
12790,193,2,591.85,295.93,2010-10-25,2011-05-31,Netherlands
17483,66,4,591.73,147.93,2010-10-21,2011-10-05,United Kingdom
15524,25,2,591.4,295.7,2010-04-12,2011-11-15,United Kingdom
17098,382,3,591.07,197.02,2010-06-17,2010-11-23,United Kingdom
15160,358,4,589.27,147.32,2010-10-14,2010-12-17,United Kingdom
15624,117,4,588.13,147.03,2011-03-28,2011-08-15,United Kingdom
15191,464,3,588.05,196.02,2010-01-20,2010-09-02,United Kingdom
17014,9,3,586.33,195.44,2011-10-04,2011-12-01,United Kingdom
14173,11,6,586.0,97.67,2009-12-09,2011-11-29,United Kingdom
17773,515,2,585.27,292.64,2010-01-18,2010-07-13,United Kingdom
12384,29,2,585.27,292.64,2011-08-10,2011-11-11,Switzerland
12800,471,3,584.25,194.75,2010-02-01,2010-08-26,Portugal
14023,8,2,584.07,292.04,2011-04-03,2011-12-02,United Kingdom
15762,66,2,583.75,291.88,2011-09-23,2011-10-05,United Kingdom
16001,382,1,583.39,583.39,2010-11-23,2010-11-23,United Kingdom
15918,191,3,582.88,194.29,2010-03-18,2011-06-02,United Kingdom
16100,463,1,582.64,582.64,2010-09-03,2010-09-03,United Kingdom
